,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69,acc_70,acc_71,acc_72,acc_73,acc_74,acc_75,acc_76,acc_77,acc_78,acc_79,acc_80,acc_81,acc_82,acc_83,acc_84,acc_85,acc_86,acc_87,acc_88,acc_89,acc_90,acc_91,acc_92,acc_93,acc_94,acc_95,acc_96,acc_97,acc_98,acc_99,acc_100,acc_101,acc_102,acc_103,acc_104,acc_105,acc_106,acc_107,acc_108,acc_109,acc_110,acc_111,acc_112,acc_113,acc_114,acc_115,acc_116,acc_117,acc_118,acc_119,acc_120,acc_121,acc_122
z_62,-0.009793810588681241,-0.04554434354188101,-0.05871355609707618,-0.000985168961590865,-0.03308535857525523,-0.023087574580274425,0.008227796968628647,-0.015485713027081495,-0.013532878632726245,-0.033296851943343836,-0.02869355421409711,-0.014222878291187485,-0.015194866965177863,-0.006303976346890668,0.0014469630245782215,-0.06043000890689526,-0.03958614697483971,-0.05837656451613502,-0.04321617800000642,-0.0030858679887023955,-0.05707187336003635,-0.05590808442459353,-0.04623499062228638,-0.022119583338780006,-0.0472485136888445,-0.05455442360846388,-0.06959168274782208,-0.059538175161709096,0.0,-0.05595997249997791,-0.02508619533429518,-0.04842693243720972,-0.05484596457335689,-0.032066139241980374,-0.051226415570466546,-0.03236857094785096,-0.030971073222041855,-0.10023845023854754,-0.07745555240667978,-0.029230548627221794,-0.011329984314635609,-0.06763449329382375,-0.0770764209536615,-0.0449587945070512,0.003126439709143511,-0.06698333170809856,-0.026919713749541278,-0.060693298724392136,-0.060525726227658394,-0.01866044361455067,-0.04813130179898728,-0.05276477970039754,-0.03490102306163246,-0.04971538606130381,-0.0337590834849334,-0.07746601750590211,-0.07167595787531508,-0.04231223736393045,-0.033344239654498065,-0.04453770772631257,-0.05633315356903252,-0.052758949556526526,-0.047766818388783217,-0.03501125095174442,0.0,-0.04234573979284569,-0.03568394003471547,-0.045411636683947224,-0.005052022095095798,-0.001731308434454743,0.013947952639210845,0.010501350073536763,0.010501350073536763,0.010501350073536763,0.041340306650010455,0.003821287087312598,0.012214726030435167,0.010501350073536763,-0.06646040312413215,-0.093542276752695,-0.08621869752440284,-0.09560350067298239,-0.033639380206496414,-0.010979859666917965,-0.019934385373790175,-0.048114873296156185,-0.04991735596528423,-0.0034233899031095773,0.007785630806434181,-0.035818721858863485,0.027667640481272956,-0.003958641201894406,-0.05622401298939299,-0.013638904048782423,-0.015736048662424555,-0.03972156723904936,-0.04624862387386054,-0.04590341183185544,-0.016078308220030153,-0.018261179282100616,-0.018059886003506654,0.0089068817192887,0.007547884086194234,-0.05343473534752139,-0.043415460840771754,-0.024760632890570563,-0.036426079402127366,0.01575472372026494,-0.019184653883403725,0.01575472372026494,-0.002017947637759594,0.00024394644310958907,-0.018416823855919022,-0.008111573994198979,-0.0019500506979588438,0.0,-0.019166220139924257,-0.041307340248739666,-0.030192521103974815,-0.043580412592296634,-0.005636637281896387,-0.000985168961590865,0.0002638385219958097
z_63,-0.055709652490053455,-0.05864563231796158,-0.04999307971827409,-0.03275300073284796,-0.024770969086537146,-0.0478458464305827,-0.03151809866227438,-0.0580554192213754,-0.04378318232182673,-0.04828737476024782,-0.0421577052870308,-0.058564089715071425,-0.07635408274095706,-0.08495270487841813,-0.040919126465045176,-0.04881047115500253,-0.04525377262167635,-0.03459269665035132,-0.023386721045726342,-0.010385362392788996,-0.008668951117768171,-0.03636041366849023,-0.01830052260506413,-0.02710753012003193,-0.05848624415145278,-0.05825490159098501,-0.05804028115464794,-0.046500915952011654,0.0,-0.0372867965889396,-0.05383705727211471,-0.050621259419155636,-0.024111450044753926,-0.022688887073287953,0.018393920576100627,-0.004327227983056628,-0.007716022140197118,-0.004610153635646636,-0.0629005061830137,-0.003891211947163252,0.003995467232607813,-0.02079088341563589,-0.030847378427198122,-0.015635047195561743,-0.06241682475995418,-0.03840106360751116,-0.01807762089913834,-0.043687649990265344,-0.07635855158567648,0.010008355033734996,-0.03619290506062407,-0.053527933084020644,-0.02071403662222504,-0.0021483746807222166,-0.00013292732281375158,-0.02368753728753483,-0.015678065002141205,-0.03806648508417893,-0.032092815521279905,-0.04030269398718184,-0.06501277715517342,-0.02047194126889309,-0.022844752812804257,-0.04551731177762319,0.0,-0.02987266745557529,-0.03436547311127145,-0.03650498142112358,-0.012331175561172365,-0.028738094534015192,0.007301260994053434,-0.019134297996190153,-0.019134297996190153,-0.019134297996190153,0.022165031392235794,-0.0028702258499293735,0.0041082693505342435,-0.019134297996190153,-0.02612060323084717,-0.006762230837051844,-0.04661506282789109,-0.011348227802509105,-0.024239745987764936,-0.012060828799384561,0.021835561892136913,-0.017105707935385673,-0.03993389157267798,-0.03612520705276516,-0.06420295803202389,-0.045541821135233404,-0.06092977137494491,-0.011156128824523335,-0.05334986332267688,-0.04890601889358954,-0.0598217788119679,-0.04274566089577287,-0.01923058726831076,-0.024908211840304194,0.006223319714027658,-0.051265739940076424,-0.03903482183395123,-0.041410699001083726,-0.018521560580513526,-0.04760510252460531,-0.032429049870755663,-0.045370268521189534,-0.044466232259854556,-0.030924908221226764,-0.037776763295714,-0.030924908221226764,-0.04138177734011052,-0.007958752706450344,-0.03291795496345415,-0.012275758634066545,-0.02438708507584595,0.0,-0.037749605463736326,-0.011574724460583061,0.014521227203072652,-0.04400824718583752,-0.02461779104867164,-0.03275300073284796,-0.023923142393577672
z_64,0.04350947934915505,0.07294705822712508,0.03749111018471242,0.04936679854952133,0.06520942985526723,0.024646847759515138,0.039654753681312944,0.06771898479285102,0.031222723517720218,0.05008331505029935,0.04304941251107574,0.03848980807552243,0.06297772689227928,0.061952763843373795,0.08236983984867033,0.03179574915513648,0.03052314166730545,0.03496703126529915,0.04376138375219656,0.042530602087731406,0.05608739775861386,0.05198567266935503,0.07269514442861454,0.06143585919204758,0.05172587155208528,0.02185760172765943,0.03583395565088787,0.017289579206976487,0.0,0.081376613822986,0.031076939339269978,0.07045179796080862,0.0666931893337648,0.07492683655078355,0.04790002257082428,0.09660172664755656,0.07721135787348986,0.07880126443274446,0.07608691235090148,0.10686619656488204,0.06677644302491698,0.06858724477923812,0.05760054338652576,0.04969955657554265,0.08819496309791694,0.0883277870717674,0.09889701991924431,0.0330295385056627,0.0784911711530857,0.053370189918868445,0.06010767299379012,0.06846437024818947,0.06895750215920776,0.07098558489487188,0.07948633661958311,0.08574203503231054,0.05044432665659723,0.022652082636204433,0.03716319439019272,0.04499383596895609,0.03658396883056641,0.05603696454477177,0.05262475052202517,0.03052686911129894,0.0,0.033313088246410286,0.05811473184970013,0.05496319318460723,0.016876730887631544,-0.018449956273973157,0.007059952755620369,0.004463037249092354,0.004463037249092354,0.004463037249092354,0.008752934678227117,0.020379766977347634,0.00750379746247715,0.004463037249092354,0.05323810023526173,0.07014637710588859,0.05422231608276659,0.032201046320048436,0.0945485334595929,0.04609460699438269,0.03753672592651451,0.06993324984721058,0.024742745825231387,0.0549399006699489,0.05802960523678666,0.022477541477734078,0.030121381991949962,0.0010205761144140174,0.036626264932863695,0.03432455067289405,0.03803822972964393,0.0267394179042351,0.07331555952532949,0.06422830077748742,0.06965429188246948,0.038500025121546676,0.015463336116738322,0.04596921887173409,-0.05724972597480534,0.02722003749063296,0.033585214964981965,0.022950592217204486,0.02269291456060984,-0.005093841768212869,0.02405902844261643,-0.005093841768212869,-0.0023643115488176164,-0.0030676265221030825,0.010716795765888604,0.020705331686637383,0.014214314867092034,0.0,0.024058289267754128,0.008046092837432814,0.018156995117289878,0.06460438283559175,0.030656201449069345,0.04936679854952133,0.01173241280960503
z_65,-0.11114885707179296,-0.08460987726511715,-0.06379906102791912,-0.049495723256271835,-0.06678778675350433,-0.07284968953288007,-0.05915760537006198,-0.09132838825835009,-0.09159741665590279,-0.11020207379529308,-0.08913324889312499,-0.0959568044578508,-0.07261204012038715,-0.05875605093273985,-0.05791619837245934,-0.06012245130510584,-0.060954353747703735,-0.060314196013143966,-0.035606992766575404,0.015424419236156554,-0.08253255664643397,-0.06888743200352537,-0.09850814765871475,-0.06945762691392329,-0.08105141918798912,-0.06746336210260408,-0.0808544555749996,-0.07589183073219508,0.0,-0.07843932454671983,-0.08790148455719964,-0.0777071459018815,-0.06698319268956257,-0.105378373978727,-0.046656228483697416,-0.08990855485464201,-0.03738864876565666,-0.08675234971987603,-0.10130569048585795,-0.09951255809781155,-0.028677993686083127,-0.07404541419311896,-0.09875416972736654,-0.05877700764120928,-0.0955463227428106,-0.1086000424439103,-0.07101762545152791,-0.07622756183393949,-0.10241132303456911,-0.055679128661454656,-0.046860453073490155,-0.08939643257714291,-0.07973254612772591,-0.07105174993242425,-0.0768084824275595,-0.10713820316533415,-0.06195880402984279,-0.04749451190096268,-0.06519246670869032,-0.06277005493701712,-0.06709374431889742,0.024479365364986662,0.030221754137381766,-0.060958377202293045,0.0,-0.009839752440642476,-0.042566384828973784,-0.08234149049638535,-0.009444592898716483,-0.03435934739078274,0.006835023680014148,0.004764524407681924,0.004764524407681924,0.004764524407681924,0.002238933791360696,-0.004589202001099135,-0.022854086711546547,0.004764524407681924,-0.08114066873412829,-0.08472912579198862,-0.07942541914594552,-0.06925220134051342,-0.10504063551404406,-0.007031283984114389,0.017672243858553552,-0.009574688043850687,-0.06195240154324639,-0.04313765415313885,-0.059554162339770574,-0.07116486418819641,-0.027924967830447674,-0.021029766804947322,-0.07280930308748806,-0.053367719049639877,-0.06249033202585391,-0.06144516757351889,-0.06282065954725284,-0.05367673768816888,-0.004263227491587898,-0.03776004349215318,0.015621542313610952,-0.017587687814924216,-0.031319541162086406,-0.0552353818425673,-0.05692289870671032,0.00031951289064157496,-0.021680260181133993,-0.024578482411650074,-0.013147931416039182,-0.024578482411650074,0.005948643423444416,-0.009946916217793493,-0.02461995230953643,0.001931921272179682,-0.029231364228789723,0.0,-0.013155825073519251,0.03542854514529549,-0.02292123395811935,-0.062351541561379835,-0.010157486878119773,-0.049495723256271835,-0.026582557649459132
z_66,-0.07463297991699926,-0.02387992872505785,-0.04574306193125493,-0.01702404730307729,-0.023788176249619524,-0.05064351425537168,-0.050214337355154834,-0.03733831439025362,-0.05652644115184813,-0.06056351814881439,-0.047394856289311435,-0.054561987596861546,-0.03967710674302558,-0.049761484062997095,-0.027003634632706816,-0.042018571345667964,-0.03925834787832175,-0.01908991073282319,-0.030739565445935875,0.009386570907816553,-0.05406714794632547,-0.04359199038496794,-0.021091507668867165,-0.026914338338163667,-0.04480800811224145,-0.034792006475278234,-0.03881868010135612,-0.051397198778277184,0.0,-0.017319154802606315,-0.009114930199157989,-0.034466091713947364,-0.01295599671376163,-0.005859594544056,0.0065486693753468795,0.011952166510602378,0.011707687992029281,-0.05090419974851896,-0.03991332453319587,0.0023511094796320755,-0.02000085722980908,0.005955858114238264,-0.03454125016186844,0.00808868917453918,-0.012278995532433857,-0.07515581791985518,0.01716282459508471,-0.03296952949309708,-0.0048707446745338235,-0.014673206234823209,0.01928186200418271,-0.016395017089280043,0.007566472271986945,0.0443611341923211,0.014166284803650855,-0.0856644841382894,-0.05500811639801325,-0.031530598002324835,-0.02663889681190448,-0.026011209477983677,-0.03595666570396406,-0.015935355034015605,-0.015871396676740084,-0.03330261576414307,0.0,0.0030765381048150496,-0.019973524434969317,-0.037166815275433876,-0.03384903655484451,-0.01379820797511232,-0.004858866419951853,0.00093825372466304,0.00093825372466304,0.00093825372466304,-0.007111231945965462,-0.01526555494245073,-0.006627111104125859,0.00093825372466304,-0.03593463511668904,-0.04875636423864546,-0.02180380529525176,-0.045205166074492,-0.009171260512123722,-0.002747451391323488,-0.04120658483638778,-0.024499350508142847,-0.04713452573735268,0.002943520243347643,-0.013191732500044446,-0.04357909348645002,-0.025808090312578597,-0.0020678819182570426,-0.04086477075167807,-0.049179741957962736,-0.04677991476228048,-0.04661715805223167,-0.03672023682331294,-0.057866314644279916,-0.04292382965755317,-0.03946428964496574,0.0008914717896379201,-0.011958299534015995,-0.04285025708065773,-0.04913120217863145,-0.039340231528984845,0.007911160468761282,-0.02149286864843241,0.021433104711930842,0.007598544199172617,0.021433104711930842,0.016797931092240693,-0.04667915189805796,-0.02157823614192063,0.041653991491214994,0.027617359462971138,0.0,0.007592950196818607,0.0037724526189544,0.0019287380683421663,-0.024696260228163326,0.006151264481728971,-0.01702404730307729,0.012226552096827695
z_67,-0.06324331558345203,-0.08805769914593127,-0.07090287402879623,-0.047098607041424656,-0.09260396333983625,-0.058635267701436795,-0.0863312257428373,-0.07155976915004887,-0.0846681260297584,-0.0640459311484705,-0.09041928108316434,-0.08865591421349622,-0.07509961176433655,-0.07761000941670289,-0.07668008209214464,-0.07170811944853306,-0.07485806119258212,-0.056378035428719595,-0.06045748003966245,-0.03668844575042412,-0.07752715262925838,-0.05196889209726738,-0.09838470806557659,-0.07423754016936561,-0.06992639744072195,-0.08290779386319037,-0.10127517219479161,-0.0978636193284307,0.0,-0.09842291106774484,-0.094260509260493,-0.07525665914858977,-0.07482780979843301,-0.09879305770083573,-0.08539669490552694,-0.09597405586406126,-0.0706859699559755,-0.09388416013560193,-0.09714282218426529,-0.0753102690534494,-0.09343316864814741,-0.10466903367105446,-0.10430864388120864,-0.03232504809013892,-0.08751145301120625,-0.10989297235689799,-0.08297812734539865,-0.10392947469631007,-0.11898323350816625,-0.0757139611708477,-0.08053859535340879,-0.09978602449620692,-0.09405009633426448,-0.11435150554242429,-0.09921975802812426,-0.08560081007771685,-0.07673613950719492,-0.06915113741987877,-0.11415918821160881,-0.0873394135267938,-0.08383475884932431,-0.030796602394066837,-0.017529165676674167,-0.06809320968268004,0.0,-0.07566010255457861,-0.04840848158480807,-0.05232390740220073,-0.05163258796818741,-0.04256100124310108,-0.04161752854732266,-0.016090361335156185,-0.016090361335156185,-0.016090361335156185,0.001750286983063781,-0.0411193261314281,-0.01111860242443451,-0.016090361335156185,-0.07074716659735605,-0.10865320731619385,-0.08755361174041155,-0.11943435541108008,-0.10164155428414318,-0.031549086898970145,-0.04220299319502012,-0.032166580434434454,-0.07110510844083831,-0.010379082236519042,-0.041558793738892895,-0.055079265841858786,-0.00336133203274652,-0.017815510877980372,-0.10167667804183439,-0.03281229931037166,-0.05210275780271952,-0.06958464044488241,-0.10051232967752999,-0.07238762070718871,-0.07496481257515376,-0.05513437650166205,-0.027421666875976466,-0.005329398908486011,0.0026459372257876465,-0.07759018520063286,-0.07528851955798886,-0.025138689976775933,-0.07227037965676976,-0.015726888519345745,-0.015450232971699987,-0.015726888519345745,-0.03135679187737784,0.0014941719640462331,-0.032860815621559375,0.014641712691057525,0.012601132857944189,0.0,-0.015451045151486953,0.0032441737955642403,-0.03489242598169472,-0.067991148796869,-0.014934378260202679,-0.047098607041424656,0.011461747200633969
z_68,-0.02909251051428831,-0.047565857848432896,-0.03696267664754029,-0.038549941593697096,-0.033459080163880314,-0.047592900613849895,0.012237712724483735,-0.0036571127551502615,-0.02049200244189956,-0.014119240319098732,-0.03114990948780467,-0.016066044536024136,-0.041175151777113554,-0.02631884936940579,-0.01680699026060719,-0.010944129041715312,-0.01607508126188034,-0.02836988209462219,-0.012127053763339718,0.0016015852125024158,-0.017282267353015638,-0.04551877085734267,-0.018810948386259452,0.002660394085165521,-0.026415112363525832,-0.03456587233999193,-0.0479942994141007,-0.02257261970642226,0.0,-0.02593008512981965,-0.048521814273928335,-0.033347812909793294,-0.029636772592281167,0.001436583329390409,-0.01146220041552895,0.011349337213694466,-0.06697414862890892,0.005854141255463049,-0.05574119851583227,0.012537578919197606,0.0224181429545019,-0.027628562623033186,-0.038319907055711526,-0.024593594139779785,-0.019780096237503802,0.0031261682261293808,-0.02299581539862483,-0.037786120260925656,-0.03878991036434689,0.010192798301507381,-0.03663676832609288,-0.02334138146430139,0.007179800759797215,-0.007512958976256742,0.006662639110341118,-0.008050764437418163,-0.025831724044811592,-0.014567355064512115,-0.033846715810591316,-0.06267977009953239,-0.041757911589416365,-0.03347468499510613,-0.03222931570572404,-0.03660819641566929,0.0,-0.03375416839950655,-0.02092107856325854,-0.027450055121483224,-0.027345035289253913,-0.03630540497671193,-0.020578515322273262,-0.028969576548845997,-0.028969576548845997,-0.028969576548845997,-0.011323804202683226,-0.02905749114686682,-0.03498850178741668,-0.028969576548845997,-0.0356193095727609,0.007833830274820135,-0.04784083121783741,-0.03823264779559127,-0.020581417396809177,-0.05665467722139469,-0.018114498785926643,-0.020143612522754796,-0.031604345216735184,-0.013721471460193908,-0.021674686641115708,-0.027360122039515797,0.021332210798210335,-0.032765106097572355,-0.031131735473530802,-0.008179731057539507,-0.013539638295271992,-0.02159719592766468,-0.033127598407849804,-0.03161407622954535,-0.019122622729751675,-0.0269528301456824,-0.015714192097236596,-0.006959048500883125,-0.003927127882484823,-0.019631669730821862,-0.025984887020519064,-0.02899845352484667,-0.011190902318395118,-0.028085717727468772,-0.025440007848927214,-0.028085717727468772,-0.03004534386103403,0.021125761973290413,-0.029604507303004936,0.004857623162635548,-0.022731242108096423,0.0,-0.025434541605192464,-0.049143476118192336,0.012498209828169512,-0.06990713919173219,-0.03981207400949044,-0.038549941593697096,-0.03398439406664073
z_69,-0.05901600138102661,-0.051533596795752874,-0.04963881423580014,-0.06642896976433575,-0.06512414463281867,-0.036982459962795665,-0.06746627437630033,-0.05715601559878532,-0.07702984575147898,-0.07384557285525181,-0.07369132336563711,-0.05142655795086677,-0.050718448323474656,-0.06474554606632313,-0.03681634811470773,-0.05794804593517503,-0.056462805188962246,-0.020105911468415696,-0.043725906626620195,-0.02128293657168696,-0.06475642049407115,-0.055794798573761906,-0.06285126786656858,-0.07792323448142308,-0.04433008162972729,-0.044124432051715366,-0.03491704428805942,-0.046383410762985446,0.0,-0.06615586255704235,-0.0073725536727815245,-0.053343719590830244,-0.03626838748572993,-0.05846858392261227,-0.01687967974570425,-0.05270800920845233,0.021252245838736958,-0.06051840439583466,0.003512481154085804,-0.0607933391652624,-0.05186884175300171,0.0009118686595016917,-0.014459667161874974,-0.011313687172553651,-0.049202856609416167,-0.05001323621759335,-0.02962433927646903,-0.044802959875662685,-0.03523019783144376,-0.04445950468978863,-0.0035314438549459252,-0.04083257470369799,-0.03228250753710086,-0.007381261900389867,-0.03688552444889461,-0.055421111557893206,-0.03204418595360404,-0.05478413242308751,-0.009122728325749382,-0.053583270969260625,-0.041941989341202246,-0.021972654512626658,-0.02999380887754594,-0.04596479972413047,0.0,-0.018935461916965764,-0.05145026254084202,-0.06644128816208031,0.01527136955880631,0.021441191002719268,0.016553834731134857,-0.0005704959058146642,-0.0005704959058146642,-0.0005704959058146642,-0.006494228069279378,-0.009914702889478426,-0.001222503400222877,-0.0005704959058146642,-0.03757488373305874,-0.07631420911478413,-0.03493848352998672,-0.029846241906079,-0.022189042344495025,-0.022366696675440823,-0.005252329868043441,-0.013768462087666397,-0.06205218115452605,0.018006252139148683,-0.037284081392939636,-0.05201694591087697,-0.010268004560023228,-0.007565430346610778,-0.04166468095293415,-0.04664558905892427,-0.028886606408554446,-0.05490492368431965,-0.020310830897116383,-0.02573612371006333,-0.01775518212520711,-0.05131519021080111,-0.00289980328251735,-0.00501881674508765,-0.030052276490788114,-0.05132259916528272,-0.05724432900354557,-0.0013921485210683705,-0.06670463734133159,-0.026248594466801833,-0.005601065579389407,-0.026248594466801833,-0.011566179309825703,0.0007257406682510274,-0.015567139590104652,0.006347504422658786,-0.026878516173547574,0.0,-0.005595699717426076,0.007863227091127523,0.004514576936647047,-0.0644854634465765,-0.022910062898898555,-0.06642896976433575,-0.006451749327255276
z_70,-0.04559664154544583,-0.0630746269260175,-0.05013934716646688,-0.0720702716283834,-0.058544887332383735,-0.031955262185860825,-0.07387810660793648,-0.08302849569143096,-0.04819067024381352,-0.04980710152470695,-0.05062221880235696,-0.05054235250976641,-0.07313693747881021,-0.049346104111594,-0.07650667605482954,-0.057012061979137336,-0.06094981197327766,-0.046153958538584026,-0.0542287287848398,-0.05119832633776758,-0.06778990307210488,-0.06911534846687956,-0.0933870750862501,-0.07817589754796843,-0.053148638112467256,-0.055308725856286066,-0.044041052501443974,-0.060898619533191756,0.0,-0.06934948995583216,-0.04905220471817551,-0.05172198198966336,-0.07488856729470923,-0.12645132823374317,-0.04270890710286742,-0.08653625819879174,0.0035156582335785476,-0.07203783838041228,-0.06912400088299248,-0.07306809081608936,-0.06731656776109098,-0.05618277109913291,-0.06537709332123057,-0.03846042899947242,-0.1161895976863385,-0.09783124428487477,-0.0651418409729608,-0.07586681592734285,-0.06398233712793543,-0.05191564246586428,-0.019648327679357525,-0.07482653636104535,-0.060066177014806404,-0.06724285363764235,-0.08591903297554161,-0.07095213179138661,-0.03157813845644321,-0.06668779296830887,-0.06502118989721989,-0.07926833307826574,-0.0620442454074986,-0.03459383461655751,-0.04298733115521619,-0.0708276971526351,0.0,0.0263438060701112,-0.06330662816998396,-0.07682182562220907,-0.022599496164255686,-0.03415163380025158,-0.031238904996581555,0.015936763408795344,0.015936763408795344,0.015936763408795344,0.0015089737165539295,-0.011034827969816068,0.009558587509063543,0.015936763408795344,-0.06712168510940349,-0.08174991539413473,-0.04616941774813641,-0.038139886571698846,-0.09523355009960412,-0.04258121535861784,-0.059152257612753605,-0.04120786912411464,-0.0643308940018137,-0.054465340918122405,-0.0819122853685335,-0.08035993515598107,-0.08397109554327026,-0.053611050201058955,-0.06336947986520682,-0.0911814602554078,-0.08029404594836112,-0.06296484424055956,-0.058030292912105985,-0.06346334182272448,-0.07349268192011338,-0.09234521153163901,0.012202618426385405,-0.06038179618543725,-0.00731114233582883,-0.05170798527452396,-0.06394158189223477,0.014947005780152671,-0.06336824507220054,0.013305226041951872,0.019931740658269654,0.013305226041951872,0.0029002903943737553,-0.01614925453698164,0.01257345163669065,3.3466104038760545e-05,0.019840140152621588,0.0,0.019905404131689435,-0.021869388701263478,0.028233060839679802,-0.07723289980868447,0.006500411008704355,-0.0720702716283834,0.04053650402531807
z_71,0.1343727895688635,0.08865007836879635,0.1093599577469807,0.058693176458077506,0.11523390686600955,0.08683467730268339,0.15031501040083334,0.11256273051138199,0.0955475110018692,0.13009850897605954,0.12634001002422,0.13878965840594343,0.11115483341480073,0.09353006377537613,0.13838429106960662,0.08229060094991902,0.09035724807965745,0.09072816598884326,0.08661022072351447,0.0674422234707542,0.10579173176987176,0.1021796137252018,0.13661861631088662,0.12282985471353265,0.06711875046246756,0.08206037896631233,0.08151590878543602,0.08679077309195067,0.0,0.11983097069471269,0.044241714131704746,0.09301971730328415,0.03632638168875665,0.11450133475655448,0.10125404638262533,0.08053560171902033,0.033272233652281,0.06568118241305836,0.0575994707196869,0.10363056232721984,0.13479824678557667,0.06657985362563329,0.07634095169103643,0.03381189502118478,0.11492432433948721,0.08036751775450876,0.0745570956294637,0.09185299672067113,0.089858516703452,0.12827917275619782,0.015794776205172507,0.08708449986904791,0.07508120468111554,0.05801123834036589,0.08234170321636419,0.0507934423677217,0.07151134015026589,0.09634032533044258,0.07194016260726653,0.0639904654534117,0.05663825374280876,0.029525552664072655,0.03339259768497664,0.0982253664393975,0.0,0.0019027315086513413,0.09579357949401728,0.10816512091688368,-0.027415033209101224,-0.02876442779338372,-0.01573613865204786,0.0026418452134407654,0.0026418452134407654,0.0026418452134407654,0.010992002882301287,0.009758397652401917,0.015538754962387876,0.0026418452134407654,0.07915233285883928,0.062434815493791165,0.07958319484235797,-0.0003186323305233318,0.09461390109845368,0.07588451013791638,0.025788122423772184,0.060818168032265925,0.1011010102340044,0.027661584882146848,0.07037575398766589,0.10056560667835426,0.07225140362636132,0.0725759821210725,0.09376991929771404,0.10032484092692694,0.09431874949747207,0.09935278715796415,0.08420408683346468,0.07368643429370188,0.06134247867767401,0.09457895375006377,0.011454650540184373,0.04247048414014765,0.011739605691257822,0.09216220625042192,0.10896171185485577,0.006485294951314208,0.08400422623130709,0.03081356741754998,-0.00025693170676455623,0.03081356741754998,0.03425809304545056,0.05027126326380857,0.026551689792632942,0.016310469408499173,0.011523239817743627,0.0,-0.00022790312359218708,-0.004388777911326989,0.001373286821600708,0.09932675549120085,0.013830749011273302,0.058693176458077506,0.006475599305988158
z_72,0.011526995307546235,0.012034381394699157,-0.016123084178536647,-0.009208061894148389,-0.01202987332792156,0.005567467964492024,0.03937884142731201,0.017103886264409944,0.010408324334763604,0.019736426933887215,0.020983965979425222,0.03293877755524951,0.017360047256287554,0.024255231227655022,0.062051989481807186,-0.023863972280132272,-0.024317071976081062,0.014702343097702414,-0.01149107806137766,-0.01627241025296167,-0.0006157191356182557,-0.008563891291597,0.012245778399141285,-0.008558176372794718,-0.015485651369993747,-0.022980971633785086,-0.02319054397791119,-0.028504566190248607,0.0,0.01661361053738127,-0.009099092450574196,-0.0012353551552008566,0.012463707583113196,-0.0077768470670973415,0.02029796025507675,0.049533426139141946,0.008404940823937841,0.06490388970919769,0.006158957146490403,0.07058810062172854,0.02492258266865167,-0.004706710512658232,0.015786376639945317,0.04911970880660091,0.046349819995036574,0.014902220914835966,0.0402514341105029,-0.009149272717847661,0.02729124208415356,0.03727811375128464,0.016894805309278647,-0.005262551613527641,0.042834805983715,0.022626100977597246,0.03375218888463283,0.027719083481450066,0.034025229654982975,-0.023977216150682667,-0.011303003221928658,-0.01730956388551281,-0.04145080994228858,-0.03744910651955049,-0.03195881211312428,0.014238323469900043,0.0,-0.00371122471831248,-0.012855414399334398,-0.001719081679407384,0.014634319726267997,0.0029800837950684665,0.038042092355325206,0.04536134581621899,0.04536134581621899,0.04536134581621899,0.024053296562855105,0.021999975020729506,0.013200379155353843,0.04536134581621899,0.01002753682930488,0.007621127512499682,0.02116468520042457,-0.010832350333050682,0.018322658836387007,0.08446726287206938,0.01550442055138317,0.044035113744333075,-0.019645054958231385,0.015680232691109408,0.01754487872943611,0.008051367526439826,0.03421002328727703,-0.03015453836339542,-0.031092387420209325,0.004449078640609426,-0.007177371293573544,-0.028188829018869977,0.02288888460210175,-0.005560977450109846,0.043923616698314405,0.007602430243949712,0.003304366051791519,-0.004522467129195947,0.02002556700359282,-0.018491091658576188,-0.004746404392261674,0.00579835132058757,-0.013946064299260428,0.010187683536425738,0.01709678604273328,0.010187683536425738,-0.011565184328912992,0.0029334559783928084,-0.007556604597576198,0.02350372340030976,0.041918812302082706,0.0,0.017098793678161736,0.03469030935465561,-0.004286931143262286,-0.008850823991775645,-0.010006943143265022,-0.009208061894148389,0.038667588278817326
