i,j,same_concept,MI,NMI
26,108,0,0.06691859811511153,0.026922257378915963
26,120,0,0.05617098421808119,0.022570050108111424
27,40,0,0.06359034856010021,0.024908972427042854
27,55,0,0.0553612747559677,0.022009218563743223
27,109,0,0.05568872338284939,0.022866987307445758
28,30,0,0.04319197203503256,0.018062089050804742
28,36,0,0.043022604016555666,0.01805565314122864
28,56,0,0.0430746849611695,0.017770414073935415
28,73,0,0.05009027399178478,0.020600834426180773
28,74,0,0.05239540017674102,0.02177906520486374
28,119,0,0.04962239296348883,0.020719505611814536
29,30,0,0.050200518361172175,0.020301641285677123
29,33,0,0.04920948747338199,0.019995318651098364
29,37,0,0.050096889543881064,0.02002699232109849
29,73,0,0.08368459024985792,0.033283953050166105
29,81,0,0.04062341451806094,0.0173260770307672
29,83,0,0.046428884565058656,0.019262516947847842
29,109,0,0.05170040714620856,0.02159087585658351
29,116,0,0.04298456371473978,0.01767727205327954
29,118,0,0.04034470690561771,0.01669365575806582
29,120,0,0.06968419673656107,0.028478360875830305
30,32,0,0.053587717766757435,0.021375697698144312
30,38,0,0.05224057441785277,0.020616506224838307
30,65,0,0.04383368089705821,0.01809762273621964
30,96,0,0.049997767503150145,0.01993604143903472
30,98,0,0.05922126207524534,0.023328269358246313
30,116,0,0.04623450278387052,0.018924251706873438
31,78,0,0.07730350679411147,0.03056318710003281
31,79,0,0.045405210972591384,0.019116118917947754
31,111,0,0.08012547952197396,0.03297016079529788
32,46,0,0.0531240814942031,0.021129935441480466
32,56,0,0.05079398184615763,0.0199883888183264
32,88,1,0.05522875074443432,0.022306864573726916
32,95,0,0.05077745026238733,0.02029224918334663
32,99,0,0.06865066640915202,0.028548056522392944
33,55,0,0.047683253253984835,0.01927992629740782
33,59,0,0.10798842051719983,0.042567564279256204
33,78,0,0.06292822243490333,0.024617549267341235
33,90,0,0.04658820949609453,0.018809136518161507
33,98,0,0.05888226401895534,0.023304828027344664
33,104,0,0.04131218288345168,0.01701381717234316
34,38,0,0.06143985474943791,0.02396724783263192
34,50,0,0.0746547136782322,0.029638042577398195
34,77,0,0.052736994408552715,0.02123018019867935
34,84,0,0.07112403272861627,0.028408206626694136
34,96,0,0.06875253179412659,0.027098039478289558
34,105,0,0.054798803569059015,0.022449660453201296
34,116,0,0.04656962868812481,0.01884152973788312
35,50,0,0.05119465250120304,0.020716866255120172
35,64,0,0.056465594775178124,0.022809133910288465
35,78,0,0.047504509616650016,0.01863569917640421
35,80,0,0.051388736146589585,0.02074065586774918
35,102,0,0.04571225520996651,0.018423561872384184
35,104,0,0.03805089293729724,0.01571447844981108
35,110,0,0.04313496033941115,0.017746532563121642
36,51,0,0.07037157553581296,0.02845387348740589
36,53,0,0.06005961728185305,0.024016114002334145
36,62,0,0.07548683187071234,0.030435328081550826
36,112,1,0.09162310300567496,0.03758237979030908
36,113,0,0.05077770666402713,0.02046140726000838
37,66,0,0.04549448305410932,0.018566983218214234
37,68,0,0.05488574685961006,0.021785137594452202
37,77,0,0.047147048004807506,0.01898077634779222
37,88,0,0.08244930952403683,0.03321697407059847
37,97,0,0.07360228295289938,0.029610921023984913
37,119,0,0.047630504079234366,0.01892242043773532
38,39,0,0.05572445359562776,0.022326209651822485
38,52,0,0.04559055946228054,0.018027144400252642
38,54,0,0.058288697208323664,0.02310743739766234
38,57,0,0.06917409813075788,0.027034870011623625
38,65,0,0.0892530114400681,0.03613023973094293
38,73,0,0.06212031750534413,0.02411055742221912
38,75,0,0.05842209115859959,0.023163773097905262
38,89,0,0.05077225259206196,0.019927796242990035
38,102,0,0.06687299042738881,0.02622756849255886
38,117,0,0.06044417936552589,0.023523113104649385
39,63,0,0.044053478483300025,0.018060307806862703
39,98,0,0.05705991537031305,0.022819075221155075
39,101,0,0.05244108634233044,0.02148388020221347
39,118,0,0.04601993639461368,0.019240783756609953
39,119,0,0.042721955763207885,0.017431014694117276
40,50,0,0.06266086008069514,0.02479157060782147
40,90,0,0.06236454389476433,0.0246859768005118
40,94,0,0.05527465456668487,0.022241180665302493
40,117,0,0.048338425599387044,0.018900561353055335
41,45,0,0.07122553291977417,0.02803987637048594
41,65,0,0.05646245411885204,0.023161878322719376
41,69,0,0.05790725781202402,0.02322724431678438
41,81,0,0.04065957265805326,0.017148923548747443
41,89,0,0.05186754501865954,0.020629779915358845
41,118,0,0.054826708175159534,0.022434030093368144
42,53,0,0.055187181816160405,0.022321078769965367
42,54,0,0.04243857137590854,0.01741815565592289
42,67,0,0.0475850937414347,0.01936416663746933
43,69,0,0.057835049867610726,0.02360923482092303
43,86,0,0.054913445533929094,0.02240952605337349
44,57,0,0.05303241095094437,0.021102007849956857
44,62,0,0.06071256150886327,0.024348364022424726
44,64,0,0.05113189323831775,0.020463726650561294
44,74,0,0.054523671972687295,0.021775843093682697
44,95,0,0.055186032627828376,0.022214788752206418
44,97,0,0.044768415194878154,0.01818805818418823
44,101,0,0.045638390667868935,0.018384224489866898
45,50,0,0.05312972628738439,0.021005653747162487
45,51,0,0.05090540694796023,0.0201894120779766
45,61,0,0.04442306443807596,0.01758690659444502
45,62,0,0.06900470938697263,0.02728985053608148
45,67,0,0.0578831643388938,0.022842256131454446
45,73,0,0.10578826920397481,0.04122341069734254
45,111,0,0.05516641521406513,0.02200572878274733
45,119,0,0.05080313900944031,0.020098666183446953
46,53,0,0.062271975432692826,0.024740755268464434
46,120,0,0.05077726266196471,0.0205945105915649
47,60,0,0.10550811851781869,0.040528474344328186
47,90,0,0.0700030368850644,0.027404575336394326
47,96,1,0.11606519216081802,0.045087920530219816
47,103,0,0.06100357895111325,0.023786230822636225
48,98,0,0.055242079976096425,0.02184779682378822
48,122,0,0.05160133605569847,0.021092117764740362
49,50,0,0.0555269957648733,0.022189635184351367
49,78,0,0.048600420766822916,0.018827705803834402
49,84,0,0.05402139831461265,0.02171935721568887
49,101,0,0.048107340705541776,0.019315453131427428
49,113,0,0.06815946482794205,0.027230247403540287
50,73,0,0.06728531239221341,0.02657774647987396
50,119,0,0.05668452881657535,0.022731741194404506
51,59,0,0.05689052459902081,0.022341113669951337
51,71,0,0.04851566701123934,0.01951644812619531
51,89,0,0.06147651243189366,0.024633577921157637
51,92,0,0.048104926763226044,0.019263943238364695
51,93,0,0.04134610698247797,0.016723771942538056
51,100,0,0.06994712763893043,0.02880867627570061
51,116,0,0.04661565356569281,0.01909871331466
52,72,0,0.045182107337934097,0.01892971693699072
52,75,0,0.050522717713812594,0.020470545796692566
52,113,0,0.046334142637286434,0.018640470687269227
53,57,0,0.059487677888783,0.02347303696983426
53,58,0,0.053015953979844134,0.02135546788422455
53,68,0,0.0536157445542728,0.02131115124617835
53,80,0,0.05307609650839289,0.02104657087059967
53,81,0,0.05228612231242951,0.021971308136297683
53,98,0,0.045216088353446954,0.01763168074963913
53,101,0,0.0578785845628955,0.0231202620475671
53,104,0,0.0477005960092401,0.01935471347958234
53,105,0,0.043197571961387654,0.017722828647351425
53,115,0,0.04939751509743434,0.02128679600203129
54,60,0,0.07086055249654916,0.02806527651952036
54,67,1,0.04900203006714911,0.019733036268933742
54,82,0,0.04645490203490662,0.018843458124833748
54,96,0,0.04847583084329828,0.019416631435922326
54,109,0,0.03567729144269111,0.014896295725810593
54,111,0,0.04379354886195859,0.017826424412480415
54,115,0,0.041182464747589215,0.018008684077931644
55,94,1,0.08202701456885601,0.0334982902491295
55,97,0,0.0599540301473548,0.0243953578668881
55,103,0,0.05290546643759883,0.021169527629618174
56,62,0,0.06893081071804141,0.027319899866827382
56,65,0,0.050412275012241714,0.020533376839520202
56,68,0,0.07734283538733984,0.030637215332219792
56,72,0,0.05831020938241666,0.024054029523279376
56,85,0,0.055856665629892464,0.02208987965181588
56,87,0,0.05783909502071194,0.022505572620134365
56,99,0,0.06659038245782337,0.0275658573314065
56,102,0,0.05462139627892698,0.021554909271260535
56,105,0,0.05061316542302591,0.020694351962071148
56,119,0,0.06149519296443557,0.024381540908102205
57,58,0,0.05929842698665075,0.0238959045838478
57,80,0,0.04840570660125629,0.019202453726765913
57,96,0,0.06579475116358723,0.025980841773723156
58,66,0,0.060246579335669743,0.025145882457275393
58,72,0,0.07096722429865683,0.030000221720964323
58,73,0,0.05150904477121246,0.020613730922521584
58,75,0,0.0494503468689983,0.020216271843075465
58,84,0,0.04775505963054028,0.019508320164552673
58,86,0,0.05428085790736,0.022146649568415878
58,112,0,0.04063573175948993,0.016790734721528696
59,105,0,0.052310347435255124,0.021131862013979354
60,63,0,0.05687778619415345,0.02249869367858055
60,80,0,0.06345548243799957,0.02489931445814361
60,82,0,0.07081335552536458,0.02801016406596313
60,86,0,0.057280966040650146,0.02264485253747946
60,88,0,0.055490770551895344,0.022153559178736328
61,85,0,0.04232434743954832,0.016952709254276093
61,104,0,0.04154030372189327,0.017012876070448015
61,105,0,0.045813666780648105,0.018972033562808174
61,110,0,0.046028728777927255,0.01877958712198413
61,117,0,0.05472757824777853,0.021704668526510932
62,69,0,0.04707733825596026,0.01896961983368827
62,81,0,0.04706305025223021,0.01994050553954012
62,85,0,0.052666268053673325,0.021072830369500084
62,96,0,0.04370674063277791,0.017394790831496802
62,121,0,0.06725422980355225,0.02685414124102089
63,76,0,0.04534852078976472,0.018523407236917356
63,83,0,0.04373920467461753,0.018119892006652125
63,90,0,0.055443764443938115,0.022351112615536378
63,102,0,0.04819184962388216,0.019340007679537804
63,112,0,0.042613588963310196,0.01747374393696361
63,118,0,0.04356797255803544,0.018000815418483435
64,67,1,0.05081855339452904,0.020292050158912948
64,75,0,0.051977905959886744,0.020936337232611003
64,83,0,0.04249789222971934,0.017479382022016546
64,113,0,0.050217583152275674,0.02008402523664004
64,115,0,0.05516741837957352,0.023920821619693857
64,120,0,0.05247305443684281,0.021259396678385216
65,68,0,0.05398657339027749,0.022235418602719013
65,76,0,0.050556564273485594,0.021113780539347118
65,101,0,0.07889207190132293,0.03265526324447193
