,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69,acc_70,acc_71,acc_72,acc_73,acc_74,acc_75,acc_76,acc_77,acc_78,acc_79,acc_80,acc_81,acc_82,acc_83,acc_84,acc_85,acc_86,acc_87,acc_88,acc_89,acc_90,acc_91,acc_92,acc_93,acc_94,acc_95,acc_96,acc_97,acc_98,acc_99,acc_100,acc_101
z_62,0.08759345604029836,0.2089690314193512,0.11051469478189511,0.0,0.11777076112816544,0.17610736261703577,0.0,0.16886334339219009,0.0,0.0,0.15492071963794302,0.10628615408663471,0.06590603355968667,0.09389450613462769,0.1389060706301567,0.0,0.0,0.0,0.0,0.0,0.0,0.16665973959254,0.0,0.0,0.0,0.19434335503800862,0.0,0.10381826399872494,0.0,0.0,0.1665401964637989,0.0,0.0,0.16614802790439676,0.1864842096344165,0.15169637221780977,0.11426871332625822,0.16794089340377916,0.17874180186296332,0.17563266484063628,0.15329285441221774,0.0,0.0,0.0,0.0,0.0886163148844477,0.19898488285801616,0.16402181264335852,0.17183890481101197,0.0,0.0,0.09129439893198177,0.19292718796990144,0.0,0.17295530397719244,0.0,0.0,0.03462641225362168,0.1495124336327842,0.10225618665966334,0.16173275560609865,0.186052157410876,0.0,0.11770691991829595,0.13402874737383333,0.07469355404764884,0.16740765785532402,0.0,0.0,0.2066641101894737,0.0,0.0,0.11716926595546799,0.0,0.0,0.0,0.0,0.13654284054069624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_63,0.14941548890485876,0.08110650774379469,0.1118769274780733,0.0,0.11225346237407438,0.11687199418744737,0.0,0.12497523743278736,0.0,0.0,0.13683505168812207,0.1158897364654453,0.003033746075121046,0.07464306247833659,0.15641047100722422,0.0,0.0,0.0,0.0,0.0,0.0,0.09778493941088302,0.0,0.0,0.0,0.1147178886782373,0.0,0.1454619381184381,0.0,0.0,0.06726835108437393,0.0,0.0,0.012711187438541435,0.14761358342714478,0.19972474060224737,0.05474401793779288,0.08864958789831746,0.11827307085677709,0.06228704075988646,0.03405924503728059,0.0,0.0,0.0,0.0,0.15208790930303798,0.07840745938074947,0.10067526503794315,0.15608310149739538,0.0,0.0,0.1305470211107813,0.10173063599438903,0.0,0.08860658949913996,0.0,0.0,0.11425219999420377,0.13784276896030118,0.10584397547126377,0.16165544570781176,0.09735449994390687,0.0,0.15489147703534695,0.10144715910723515,0.00307655365773543,0.1635765087101533,0.0,0.0,0.09931753697953521,0.0,0.0,0.19621622169950315,0.0,0.0,0.0,0.0,0.006716473571541015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_64,0.33715217310489587,0.3127937404419336,0.3073849613967463,0.0,0.27858544191382617,0.3520431136438927,0.0,0.3113977168978809,0.0,0.0,0.3393544646031894,0.27542453813802065,0.20882297597958302,0.25079737893396387,0.4011960459346243,0.0,0.0,0.0,0.0,0.0,0.0,0.37484037268391296,0.0,0.0,0.0,0.3770053362451303,0.0,0.3265184706705673,0.0,0.0,0.3141154021506477,0.0,0.0,0.33861972740099255,0.3997632070894897,0.4368656145440372,0.040088303261354284,0.31812215148752765,0.3397274938022839,0.32724265753031,0.191881306369997,0.0,0.0,0.0,0.0,0.3555245235019244,0.3586352104814617,0.40700890748122404,0.2902603898080797,0.0,0.0,0.3270521211004918,0.3413770248833409,0.0,0.38504260586908695,0.0,0.0,0.22769248429344874,0.3665525357905116,0.2668089814668888,0.4095935705508839,0.4032484845816245,0.0,0.3925727690531181,0.22942802778549165,0.28900715597439486,0.2764537043398255,0.0,0.0,0.3461198242939004,0.0,0.0,0.37458677340634533,0.0,0.0,0.0,0.0,0.2696041315935163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_65,0.04984063917387822,0.021585380287853003,0.006115395835059795,0.0,0.03561153073802003,0.010437061346815407,0.0,0.03642952327333312,0.0,0.0,0.0004486118111043857,0.013966651422639073,0.03897978247560967,0.07612437408167119,0.04164803007621012,0.0,0.0,0.0,0.0,0.0,0.0,0.06864337618000939,0.0,0.0,0.0,0.02114528911886486,0.0,0.01853649260590478,0.0,0.0,0.006663969654607446,0.0,0.0,0.005835882984963327,0.021961611014011177,0.03374669884846604,0.10317269743265008,0.012979880195495518,0.008366645224775421,0.036557550466801064,0.06796128193118324,0.0,0.0,0.0,0.0,0.0056722138350226185,0.004842136187374273,0.02918193422370458,0.10712360233302883,0.0,0.0,0.0202095619120866,0.003941537229144699,0.0,0.051978582480429594,0.0,0.0,0.11967263332623913,0.01626599778938161,0.006062281939866772,0.02751431504764673,0.001923399431090694,0.0,0.007974020363828807,0.05551398394879301,0.07401363378900909,0.03238434209745607,0.0,0.0,0.039827924664096175,0.0,0.0,0.022284556417963966,0.0,0.0,0.0,0.0,0.1341279146283938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_66,0.007694357910233333,0.023984238543049204,0.039723371415353814,0.0,0.022960611453085606,0.0020015501626208456,0.0,0.02249975642065071,0.0,0.0,0.012392928165899108,0.004986224607536005,0.0033782060205337435,0.0202917869440533,0.022292238347312,0.0,0.0,0.0,0.0,0.0,0.0,0.03134426091573465,0.0,0.0,0.0,0.06630719594870789,0.0,0.07392666277728903,0.0,0.0,0.02240175136063703,0.0,0.0,0.06964999153696129,0.0833707105071208,0.025236233902499277,0.22529587718923344,0.03467706815139515,0.05346087492372489,0.0820364812126023,0.008250001196011577,0.0,0.0,0.0,0.0,0.04732713662995863,0.04506059786452693,0.027600377199205887,0.069143778031324,0.0,0.0,0.01640957689347001,0.08040171065374235,0.0,0.01759544328489884,0.0,0.0,0.06047564183367012,0.004724523309928595,0.007440029795473225,0.014618757470487511,0.012926552308281205,0.0,0.0033255619770985448,0.034574288037895064,0.11456219293631617,0.009120726736400653,0.0,0.0,0.05196253136232582,0.0,0.0,0.016558748125059964,0.0,0.0,0.0,0.0,0.060502720037692435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_67,0.11663994843724029,0.06029194770414056,0.055757328437162905,0.0,0.10510980278064577,0.06169694822949779,0.0,0.04899863799816001,0.0,0.0,0.11700457229833801,0.06611499912899714,0.09031521712969127,0.049767769579745,0.09913548301548532,0.0,0.0,0.0,0.0,0.0,0.0,0.08325251646233134,0.0,0.0,0.0,0.04148336417388001,0.0,0.10323363379577129,0.0,0.0,0.012893785622543976,0.0,0.0,0.020249491339421596,0.12337232013886569,0.0729530927732235,0.1969652014329643,0.060989702727854984,0.046623359658638786,0.06888682741077774,0.025556501518453716,0.0,0.0,0.0,0.0,0.10787210368537618,0.07280536484386223,0.11654569303081572,0.04743973067450827,0.0,0.0,0.09202885435704405,0.011103800054064923,0.0,0.05766371154084373,0.0,0.0,0.03295466069552755,0.08394183476679534,0.11637977080597332,0.05669479727970349,0.04411458395271669,0.0,0.009372911847355399,0.05817108311857381,0.06993221195696206,0.04194622235763147,0.0,0.0,0.13796299163209969,0.0,0.0,0.07308178793590071,0.0,0.0,0.0,0.0,0.11737616572610297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_68,0.3692556109606888,0.278730677219633,0.32766466464697147,0.0,0.27086399666300826,0.3701758059062504,0.0,0.291768754067759,0.0,0.0,0.2867784262007115,0.3489368493203817,0.2172546240479517,0.3587881794674828,0.38552201236695505,0.0,0.0,0.0,0.0,0.0,0.0,0.3586359958574149,0.0,0.0,0.0,0.37018736685224335,0.0,0.33042934563472526,0.0,0.0,0.26281348704728336,0.0,0.0,0.3121966077193991,0.4011148354387969,0.39038092220717435,0.03572553802138221,0.3544043181545103,0.42047084856778866,0.28405297992675527,0.14913228043305016,0.0,0.0,0.0,0.0,0.3491214357056387,0.3401753104688983,0.2815257692001381,0.4199509815796822,0.0,0.0,0.2888235541797299,0.2820909240753728,0.0,0.3399206587662339,0.0,0.0,0.21610398508685116,0.36226662545177796,0.30291638987482034,0.3089010462899025,0.34538847869493017,0.0,0.3574622873552368,0.16174621431274613,0.20081971216542466,0.26355460404733366,0.0,0.0,0.3281467124659719,0.0,0.0,0.37204473824459594,0.0,0.0,0.0,0.0,0.10377358537352536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_69,0.07905381009044421,0.08681091544782615,0.09834249360735971,0.0,0.17957517081668548,0.13079756973782428,0.0,0.05125389917147741,0.0,0.0,0.10943369110018501,0.13720961887270042,0.09135904547070284,0.10449902983701831,0.16393385392908374,0.0,0.0,0.0,0.0,0.0,0.0,0.16500140207818342,0.0,0.0,0.0,0.1207518741022084,0.0,0.07821943919321055,0.0,0.0,0.04970249292166868,0.0,0.0,0.1595301915980348,0.1182391753309976,0.06753493403704638,0.15598201014798435,0.08625908681987046,0.12851081862572616,0.14995462532051373,0.13526299508133532,0.0,0.0,0.0,0.0,0.10916234507085625,0.15736906681982887,0.12926599346914788,0.010689573744056,0.0,0.0,0.10620049510451106,0.22127902014043682,0.0,0.1292704773232521,0.0,0.0,0.00652922031277083,0.15248231127143108,0.07112732134445789,0.1254767922672707,0.14684821615062174,0.0,0.09429533360701732,0.12168058799063743,0.07515931272677852,0.053648736727293235,0.0,0.0,0.06853561599049494,0.0,0.0,0.12477124993918143,0.0,0.0,0.0,0.0,0.18798551971403785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_70,0.06673686327900615,0.09724691419324359,0.05120678525140763,0.0,0.024120466537240936,0.06366932968729341,0.0,0.015747183115532058,0.0,0.0,0.0738405792933504,0.07812838549213161,0.029158142560255815,0.11829986749560553,0.014673598711571388,0.0,0.0,0.0,0.0,0.0,0.0,0.05923104063663728,0.0,0.0,0.0,0.008533315146118764,0.0,0.00305615711648592,0.0,0.0,0.04938295580827889,0.0,0.0,0.045778921002075194,0.04864147683122154,0.03661922488824729,0.010429440954213094,0.02142420777626788,0.015737645467355493,0.04259744245620004,0.01943989544764143,0.0,0.0,0.0,0.0,0.0015577345449063937,0.053785209185774195,0.014593034468593202,0.0851468532326564,0.0,0.0,0.02544095564418351,0.03698610311740399,0.0,0.04588841134227314,0.0,0.0,0.1578942269776918,0.06236813857095875,0.008478334752925771,0.07983540478535985,0.003996152441710922,0.0,0.02608752198251714,0.01298355049586456,0.02136142988099785,0.08505554309718032,0.0,0.0,0.05168513730038843,0.0,0.0,0.024733551502364694,0.0,0.0,0.0,0.0,0.015186866895874007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_71,0.13159861862985178,0.14521394327637105,0.19063922685622234,0.0,0.11207385471528156,0.10378963097810179,0.0,0.11541524777132497,0.0,0.0,0.208555916362337,0.15363459091611173,0.02125032800729152,0.14046985926029174,0.1309186463326119,0.0,0.0,0.0,0.0,0.0,0.0,0.16576619876778698,0.0,0.0,0.0,0.14038955544794682,0.0,0.1307270008397115,0.0,0.0,0.10348892485595512,0.0,0.0,0.11390216510270874,0.1313947369678867,0.15831991919450397,0.014091384292155522,0.23993944575839263,0.1707376553234397,0.02979483636819404,0.1813122835102591,0.0,0.0,0.0,0.0,0.1811966004693605,0.11438294430675491,0.14005060740857322,0.18342153493979532,0.0,0.0,0.1311972896406195,0.158495760610771,0.0,0.11397702318018883,0.0,0.0,0.14342194659351026,0.1143606096058742,0.0554299124571945,0.17208092276480635,0.1815530954160251,0.0,0.12787797939903414,0.16274595348264792,0.17726535892369386,0.046213048771695395,0.0,0.0,0.16642441790600543,0.0,0.0,0.23366472029663285,0.0,0.0,0.0,0.0,0.22560841291231115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_72,0.12670131619929229,0.004347146252600524,0.10731839000347984,0.0,0.12845714704697006,0.15029003849443398,0.0,0.12652868064999157,0.0,0.0,0.11049149753389555,0.08771094243793964,0.1157260488812197,0.07215607941832784,0.16234069322303385,0.0,0.0,0.0,0.0,0.0,0.0,0.09354292595621577,0.0,0.0,0.0,0.1308897794942923,0.0,0.0444294012544129,0.0,0.0,0.030925056537360458,0.0,0.0,0.08616768444101186,0.10932977882847413,0.06922770286100127,0.024136167332719203,0.0670415867374675,0.025030224388700915,0.08899164570245853,0.014340607458495974,0.0,0.0,0.0,0.0,0.10000782716622848,0.03461056749864356,0.08959411643584946,0.061226393177289104,0.0,0.0,0.11436963337196693,0.08950818987317069,0.0,0.08907031074968343,0.0,0.0,0.014167617201140357,0.12407835089450454,0.030277375628561205,0.08680013357771713,0.11494809410631442,0.0,0.07111300840533763,0.0006555274485266753,0.1714360593557697,0.08355795700559654,0.0,0.0,0.02959063109149934,0.0,0.0,0.03590445742745397,0.0,0.0,0.0,0.0,0.06149735904097097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_73,0.009756946130077881,0.059605352962084905,0.04265030980699757,0.0,0.02610820092911738,0.07823901547396989,0.0,0.01625008183011994,0.0,0.0,0.07701826933222208,0.01902073614024329,0.019943220060129038,0.028584005227721216,0.028598956980088328,0.0,0.0,0.0,0.0,0.0,0.0,0.06603984848583484,0.0,0.0,0.0,0.0652757416515211,0.0,0.030332156424146856,0.0,0.0,0.015201746620886563,0.0,0.0,0.02896454662485783,0.03672673641884143,0.04150379940339557,0.1783790273782164,0.005126274241252105,0.00045312335656475433,0.03384309343656859,0.19494505122575084,0.0,0.0,0.0,0.0,0.003171640696093493,0.05245693728158055,0.07603388680669525,0.05611499215327435,0.0,0.0,0.07350603978015778,0.010632075176928994,0.0,0.006212462688551743,0.0,0.0,0.07969240846219339,0.04355260230043981,0.04300346010866709,0.03476976243770244,0.13909762372694426,0.0,0.03833465045729113,0.06447834174436148,0.06545173128110746,0.11974684237273693,0.0,0.0,0.01384289756095874,0.0,0.0,0.05929966320180273,0.0,0.0,0.0,0.0,0.07056741515016289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_74,0.25900928949025,0.13165411945497177,0.2557242210414784,0.0,0.20258854457427034,0.2305267902963585,0.0,0.228759685968573,0.0,0.0,0.24592087737324483,0.19874042020855465,0.15802005164269595,0.20223434319589875,0.2812267776268918,0.0,0.0,0.0,0.0,0.0,0.0,0.2492062970574264,0.0,0.0,0.0,0.2522226598506665,0.0,0.23482854061114722,0.0,0.0,0.218227640040927,0.0,0.0,0.2181768202419975,0.23862055838686724,0.27729848395173845,0.12856806105818033,0.25746503468791854,0.18253448308590234,0.2236146756910809,0.1713253338788231,0.0,0.0,0.0,0.0,0.26072242581074484,0.2450855668948184,0.29652563618118244,0.1921657247120248,0.0,0.0,0.22387911329865925,0.15701760646129148,0.0,0.20826536638909507,0.0,0.0,0.1988211673593718,0.2574258920332866,0.17830990726193216,0.21166473657308538,0.29872192274624076,0.0,0.23711647238671404,0.22182486635695964,0.2942255154552517,0.16105219752193192,0.0,0.0,0.26588047897756795,0.0,0.0,0.32468601351687953,0.0,0.0,0.0,0.0,0.1997190049981512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_75,0.2710233803944926,0.1681051809101865,0.2235534687013721,0.0,0.2622390030789897,0.25500989756451375,0.0,0.25042404805948726,0.0,0.0,0.30548786765844566,0.18921379884865908,0.13701832990659085,0.1998770064144424,0.27575191018219386,0.0,0.0,0.0,0.0,0.0,0.0,0.2816755504910558,0.0,0.0,0.0,0.2919086112965893,0.0,0.22922546091739035,0.0,0.0,0.21895122951871185,0.0,0.0,0.2164500459816017,0.2920214293045857,0.34229401704712054,0.024289534165387164,0.2537684230926153,0.26105875980648685,0.29296897012477835,0.13063361835665868,0.0,0.0,0.0,0.0,0.26148609683232016,0.1615424478715137,0.2605747101045208,0.14474071658563495,0.0,0.0,0.24148536330957687,0.2511034128848335,0.0,0.2229642395334212,0.0,0.0,0.2196364417117031,0.2559072342607715,0.25899678597699644,0.3086705987728888,0.2751400225632136,0.0,0.248280850480224,0.13850639061180797,0.11364530773566309,0.28565264944241014,0.0,0.0,0.3428818884948645,0.0,0.0,0.26484295385192913,0.0,0.0,0.0,0.0,0.010516007083121066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_76,0.03502438893386489,0.058545173453525855,0.0990653595410908,0.0,0.07443096707890723,0.05204923364737016,0.0,0.09514498248783387,0.0,0.0,0.09370980257011498,0.00456095547208791,0.08040964846403739,0.04318804707694651,0.04850914643945969,0.0,0.0,0.0,0.0,0.0,0.0,0.09318604587709604,0.0,0.0,0.0,0.00275904979993293,0.0,0.0982375829302604,0.0,0.0,0.15835784664900768,0.0,0.0,0.08322831348583515,0.051549375092906566,0.046286527751257946,0.12335110708351064,0.0781967947966509,0.034506505457166464,0.020483348978478998,0.022030705805399984,0.0,0.0,0.0,0.0,0.008141611592666038,0.03613782356715556,0.07266788062008268,0.09855976377524972,0.0,0.0,0.025916522862575914,0.01399685260899577,0.0,0.04031648634974083,0.0,0.0,0.004026852506283149,0.04462659665886026,0.023828988319331924,0.029560031858365157,0.05065515487603336,0.0,0.039746938763917765,0.072753179564039,0.07669511919137505,0.052257380287924565,0.0,0.0,0.160973901291242,0.0,0.0,0.00935331102372162,0.0,0.0,0.0,0.0,0.012335651880182551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_77,0.04234364392211397,0.0061443592733697525,0.01473134349808765,0.0,0.038078017233411546,0.005458811398883717,0.0,0.025576161079256112,0.0,0.0,0.017683204686095428,0.0037435305079959813,0.08212258996508637,0.050489647824751155,0.05084942041893247,0.0,0.0,0.0,0.0,0.0,0.0,0.12311396900296911,0.0,0.0,0.0,0.04354436866211148,0.0,0.026281689445157644,0.0,0.0,0.02060319735465499,0.0,0.0,0.006426248027189305,0.005173799428784606,0.024460888887032437,0.032862194145455145,0.03462073586272301,0.01034160467503351,0.0007059168552345439,0.028868756170085753,0.0,0.0,0.0,0.0,0.016568275214217987,0.021221350612765675,0.10956996550376748,0.09692355331390957,0.0,0.0,0.088275091107666,0.041656669702122395,0.0,0.0002669123435378941,0.0,0.0,0.052677511051378766,0.007746057452827582,0.011393486995375195,0.013151563320576105,0.009911069203423691,0.0,0.022277720670448368,0.007774918392311137,0.04939911421889618,0.027345945294287695,0.0,0.0,0.04351593405801492,0.0,0.0,0.007616032770321645,0.0,0.0,0.0,0.0,0.09169832985921057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_78,0.07460139717200559,0.18964856911188216,0.06618781801723311,0.0,0.07277553546876092,0.11211202136949393,0.0,0.10244495587676633,0.0,0.0,0.07129853787128804,0.05715256411061436,0.08732192493935624,0.07355490596759463,0.06685337958415866,0.0,0.0,0.0,0.0,0.0,0.0,0.1141232537218852,0.0,0.0,0.0,0.0529991442406072,0.0,0.09214209211890549,0.0,0.0,0.19660562870155093,0.0,0.0,0.08480717263800855,0.04820011095608199,0.14613772522015378,0.1414692393155858,0.07675005739994227,0.04001531070873612,0.04234472115948006,0.05989086080664569,0.0,0.0,0.0,0.0,0.04477243296352356,0.009948848946082327,0.0777702335274572,0.14083589530059618,0.0,0.0,0.028925259096932287,0.0708206061846353,0.0,0.12097334614611499,0.0,0.0,0.05151184322061259,0.07932919711616748,0.05952488098433896,0.07838490070532188,0.025025908957984178,0.0,0.06510361620053089,0.08639096160562748,0.0473650542836028,0.1123916505176543,0.0,0.0,0.10336093589794355,0.0,0.0,0.10420091055886435,0.0,0.0,0.0,0.0,0.03346281087241483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_79,0.3777470041196356,0.24955583069340875,0.2991337972481118,0.0,0.26120429292158903,0.35905385956727404,0.0,0.32322074354839425,0.0,0.0,0.3216655912040504,0.24846559259528309,0.2084678403879887,0.24584808733477503,0.3632224060729782,0.0,0.0,0.0,0.0,0.0,0.0,0.35758955553230903,0.0,0.0,0.0,0.34820204957367956,0.0,0.35088114892783495,0.0,0.0,0.3584355471007615,0.0,0.0,0.3145535710321416,0.35161246517400174,0.3469447312769674,0.14800197152133235,0.31125308957129627,0.3613925995198813,0.3134489503026467,0.1612557491976628,0.0,0.0,0.0,0.0,0.27219284116516085,0.3636461521670158,0.31330797232070146,0.2874604288386534,0.0,0.0,0.2668805601738631,0.22869699914454522,0.0,0.34463031148941864,0.0,0.0,0.22621007583888145,0.364115854027412,0.28721772877946883,0.32129699783514887,0.32950292296876293,0.0,0.3209663508684263,0.24246062321819853,0.2627344518942511,0.2634911667230866,0.0,0.0,0.3973294659750265,0.0,0.0,0.3281719680958333,0.0,0.0,0.0,0.0,0.1577313429075801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_80,0.24215662100169327,0.25857182119198774,0.19419467806932525,0.0,0.16972026126385725,0.21539429513624864,0.0,0.11307800810945627,0.0,0.0,0.1974175711758794,0.17143601350025664,0.11954554522944735,0.2753611469515592,0.21331295772377923,0.0,0.0,0.0,0.0,0.0,0.0,0.26674138732753566,0.0,0.0,0.0,0.22882805014611443,0.0,0.2657879400523046,0.0,0.0,0.18147739877160732,0.0,0.0,0.1858472187842649,0.2556801515297356,0.2103854998963282,0.1794337345608035,0.20806924360495307,0.17191590514548144,0.2082519036408108,0.09813093548772141,0.0,0.0,0.0,0.0,0.18363322912667493,0.22009434657931573,0.18729384365190732,0.3340238332967507,0.0,0.0,0.16616679742316898,0.21875507451981888,0.0,0.14790916360069498,0.0,0.0,0.14823227436973685,0.2591825882181543,0.20128017616490346,0.2097760309719375,0.31267395046523416,0.0,0.17699296568763406,0.25109263178727853,0.2331854747064473,0.12124883854568551,0.0,0.0,0.24443708788288973,0.0,0.0,0.27755074401766733,0.0,0.0,0.0,0.0,0.17007826193820882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_81,0.15005953047519577,0.01593020468483362,0.062270410751154,0.0,0.09771598413582612,0.1812534688260934,0.0,0.049002179029488474,0.0,0.0,0.10683795820905172,0.044906707865602476,0.10507361655152925,0.13760618044747974,0.1242095237893686,0.0,0.0,0.0,0.0,0.0,0.0,0.1946207943824626,0.0,0.0,0.0,0.06769789160470814,0.0,0.10850834703446038,0.0,0.0,0.03178583858013333,0.0,0.0,0.03075810752676184,0.12474689867739992,0.0867595062694818,0.15834554690256308,0.07870066781380304,0.09149812790284177,0.029889346538053207,0.014216050237204224,0.0,0.0,0.0,0.0,0.08643029155669724,0.008177648659616985,0.0857223357902277,0.030228068114001912,0.0,0.0,0.07875502710722362,0.0259181433811891,0.0,0.18834846078554612,0.0,0.0,0.1435396042422039,0.12407492163113268,0.049724911474095565,0.139301301696199,0.08641563777422648,0.0,0.059593734114168524,0.05309762364582971,0.1282227372719324,0.052912253139376635,0.0,0.0,0.1329750866854675,0.0,0.0,0.13344862877703642,0.0,0.0,0.0,0.0,0.2093705712609276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_82,0.046223835269155696,0.051914526515747614,0.0027655977718748274,0.0,0.07952471222343718,0.03802898870149059,0.0,0.04705121529939377,0.0,0.0,0.09396179145914811,0.007209856666782793,0.018034300952154855,0.06181658585979954,0.03933773706813385,0.0,0.0,0.0,0.0,0.0,0.0,0.10119891133063988,0.0,0.0,0.0,0.053608458206085834,0.0,0.048839566681054915,0.0,0.0,0.11568690683666118,0.0,0.0,0.06242939144916292,0.05871354037349069,0.0033590461717289107,0.05421840151127064,0.07823647200891487,0.04499224466997905,0.08219138478977266,0.011503403568327774,0.0,0.0,0.0,0.0,0.04501397925852555,0.02231101602226859,0.04695747512987894,0.11622715612069377,0.0,0.0,0.046903521043574335,0.05550995387025071,0.0,0.0009778131184471877,0.0,0.0,0.08619318834994887,0.01543790538189722,0.05174681407149002,0.08520391522346323,0.10709501422633907,0.0,0.048260619843993754,0.012825849093253672,0.053847670187246184,0.045041760238672006,0.0,0.0,0.027605205575244894,0.0,0.0,0.06076179729483817,0.0,0.0,0.0,0.0,0.04376599400266321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
