i,j,same_concept,MI,NMI
15,41,0,0.08345400522198831,0.03249884961752654
15,45,0,0.0942853314069727,0.03630457922292303
15,55,0,0.10188398578806376,0.0412844914706083
15,58,0,0.09076090424237013,0.03532731366542247
15,64,0,0.06474829108594712,0.025142718110692484
15,72,0,0.07732960138976558,0.02977122962332556
15,90,0,0.08647656402356398,0.03379721322503919
15,95,0,0.07906552683650725,0.030616993193997688
15,97,0,0.08465422267341328,0.03403171530734952
15,98,1,0.08539581054694502,0.03340022031053053
16,18,0,0.060365181569836716,0.025337619280967245
16,31,0,0.09882236162947768,0.03892007063008906
16,38,0,0.07841630944789454,0.030517748564477996
16,42,0,0.0604780387513921,0.025600643719127323
16,47,0,0.08138211839865057,0.031583216106316946
16,58,0,0.0809158981204351,0.031785149695172155
16,60,0,0.0777340685735641,0.030803907476867228
16,61,0,0.05694095734691136,0.023244317172136538
16,72,0,0.09443092382473424,0.03668967301287003
16,73,0,0.07899489763376134,0.03127493224083858
16,77,0,0.06509808798074213,0.026741652876148856
16,84,0,0.08650655550298728,0.03421044111267965
17,19,0,0.08483770651602489,0.033316592944245674
17,23,0,0.0901534790745015,0.03456616353839875
17,32,0,0.07678725486676789,0.030668032389065444
17,41,0,0.08347897358736966,0.032729682085900394
17,49,0,0.07469564151999708,0.02953787903827597
17,56,0,0.08097716836171012,0.03226858284881114
17,59,0,0.07028094033774944,0.027629270201253706
17,80,0,0.07411634103927262,0.028914537258455237
17,81,0,0.06728039202994132,0.027380302419234216
18,50,0,0.0581204013394086,0.02458188489067925
18,55,0,0.04812213694027266,0.021088763885844075
18,69,0,0.0739932942757113,0.03098206230064232
18,74,0,0.06624900785926674,0.02770150653300368
18,76,0,0.07001431783243818,0.028985382532108736
18,78,0,0.06544248090816923,0.02770184354071834
18,94,0,0.06871405299135654,0.0290843358784247
18,95,0,0.06443433229705925,0.0269847194929719
19,33,0,0.06884147141357838,0.026978285120537508
19,77,0,0.06077569719533946,0.025091328498254302
19,81,0,0.072532364914242,0.02973650865088346
19,84,0,0.08876594725852896,0.03528009442691135
20,42,0,0.05120098074980642,0.021751554834811525
20,44,0,0.07849603786949398,0.03111907965453284
20,46,0,0.07727429757026194,0.030695847448858685
20,71,0,0.08055223389268541,0.0337082211692697
20,82,0,0.07659813825514013,0.030353643029334243
20,84,0,0.06551697030712063,0.02600293080747096
20,85,0,0.09198997104336373,0.03614213392092115
20,97,0,0.10520729369072827,0.04283694632352539
21,68,0,0.06791726959600838,0.027462933866838114
21,100,0,0.0632599560124329,0.025620409507566253
22,85,0,0.08016063961713206,0.03148611554524201
22,90,0,0.09275646263200794,0.036706982798312394
22,91,0,0.08028950658041095,0.03147625872217607
23,25,0,0.07945403864428348,0.03103694976240622
23,33,0,0.07823293693543971,0.02993304207607085
23,45,0,0.15000325614497334,0.05719621400924219
23,47,0,0.08568860337148741,0.03263030583566629
23,61,0,0.06177094720067324,0.02474269533392633
23,99,0,0.07383361777975657,0.029967850872669944
24,25,0,0.06739704162789974,0.026423562338190987
24,27,0,0.09679669556431757,0.037773359173691005
24,30,0,0.09645416226198698,0.03774882207569034
24,61,0,0.06770470487302786,0.027218806214798903
24,67,0,0.08073865331630602,0.03153314504467522
24,69,0,0.08340284704553166,0.03209300819201825
24,90,0,0.08318744779035983,0.03231298392186406
24,96,0,0.11431049756084191,0.04385618978853528
24,98,0,0.07585098651560876,0.029485656243009518
24,99,0,0.07073052267932609,0.028813485363171857
25,27,0,0.07617976220258299,0.030680761922408536
25,32,0,0.0805940662645078,0.03279398593891372
25,54,0,0.07666812068702238,0.030408569008025455
25,64,0,0.07433749836810176,0.0296094341030929
25,80,0,0.10983613829070828,0.04365579458238462
25,81,0,0.07070678500847437,0.029316031834839357
25,96,0,0.07147412458739728,0.028300563224997338
26,38,0,0.10334390086531223,0.04078742293978851
26,66,1,0.06289531225784893,0.026107113498368646
26,73,0,0.09883611188670549,0.0396833487078155
26,79,0,0.06636963253550529,0.02713316665707999
26,92,0,0.06828172875467792,0.02861193324472017
27,46,0,0.06749802170456833,0.027027816195049414
27,64,0,0.07737612953412963,0.030676351826408703
27,75,0,0.07661154699960251,0.031388776588521884
27,81,0,0.05834876638235312,0.02407965806067807
27,82,0,0.08474823033347223,0.03385311193079961
27,86,0,0.06752562315243958,0.02793715641855661
28,31,0,0.06930098202414256,0.027579974616909756
28,41,0,0.07239754621846171,0.02875142234240746
28,49,0,0.062298056710384714,0.024953378087637576
28,64,0,0.08798662433835229,0.03484297711536846
28,69,0,0.07900866129644299,0.031194795293861533
28,79,0,0.065232486529881,0.026572704640780265
28,87,0,0.08596143471766816,0.03464955260281541
28,96,0,0.08151325534752248,0.03208861007564684
29,42,1,0.05965823869361205,0.025615059664130132
29,53,0,0.07412844939006456,0.02959046395032331
29,64,0,0.07667869920569287,0.03047958238127255
29,66,0,0.06848218925040586,0.028431164534527355
29,84,0,0.08540331555589932,0.03425753762264644
29,86,0,0.06131581976737411,0.025434529302866448
29,91,0,0.06826444031181032,0.027054976858582908
29,93,0,0.08297357437628165,0.03283856534191642
30,42,0,0.056658023749589094,0.024333588170943592
30,43,0,0.06035792283193735,0.02452857053080955
30,44,0,0.07050198557781576,0.02825615482957785
30,51,0,0.0677648713340121,0.026717381394563946
30,55,0,0.062337931767274035,0.025864467936740014
30,56,0,0.0726699478064481,0.02945088967988576
30,94,0,0.082446225663193,0.033039183384075146
30,99,0,0.06735886401908948,0.02826942861829456
31,32,0,0.0757501451212359,0.030493035624327265
31,43,0,0.07817257378358035,0.03148375480376918
31,63,0,0.07804531644311423,0.0308851055109024
31,73,0,0.08551662359741799,0.034043451431698346
31,81,0,0.07742528644584136,0.031757987152604784
31,84,0,0.07556722413146966,0.030048917061699692
32,45,0,0.0772299729829727,0.030674716739389922
32,47,0,0.0855118016740981,0.03391971689584096
32,52,0,0.06777839795911793,0.027372566236478494
32,54,0,0.07406875210153897,0.029543051136244516
32,61,0,0.06418160601935843,0.026779434942610498
32,62,0,0.053163841033072555,0.02163819455144776
