lower,upper,cp,gap,assist_09_count,assist_09_auc_gain,assist_09_bacc_gain,assist_17_count,assist_17_auc_gain,assist_17_bacc_gain,junyi_count,junyi_auc_gain,junyi_bacc_gain,auc_wins,bacc_wins,auc_total_gain,bacc_total_gain,weighted_score
0.62,0.77,0.48,-0.225,60,0.05188754832273358,0.049916595749929106,25,0.04556390273866819,-0.0032210998877665736,134,0.02040749999507479,0.013495073354133379,3,2,0.11785895105647656,0.06019056921629591,0.19008763411603163
0.6,0.76,0.52,-0.2,55,0.03901260501981073,0.06318408178420713,19,0.04670973885559684,0.005954984078553896,104,0.010088750369938372,0.008579874037780037,3,3,0.09581109424534592,0.07771893990054107,0.18907382212599522
0.62,0.76,0.5,-0.275,57,0.05436645702270421,0.048221600780828086,21,0.04341454215007086,-0.0024824272167267777,125,0.01936749274561219,0.013946110762185944,3,2,0.11714849191838725,0.05968528432628725,0.18877083310993195
0.62,0.76,0.5,-0.3,57,0.05436645702270421,0.048221600780828086,21,0.04341454215007086,-0.0024824272167267777,125,0.01936749274561219,0.013946110762185944,3,2,0.11714849191838725,0.05968528432628725,0.18877083310993195
0.6,0.78,0.5,-0.2,65,0.039783710138065975,0.05227628078406727,24,0.05109341172728172,-0.0032996064002737274,136,0.026349337615151847,0.010111965123879893,3,2,0.11722645948049953,0.059088639507673436,0.18813282688970767
0.61,0.76,0.52,-0.2,52,0.04536657291824543,0.06384474064681286,18,0.03327442708481358,-0.0015407700190308501,102,0.018049169345158364,0.013657503421704242,3,2,0.09669016934821738,0.07596147404948625,0.18784393820760087
0.62,0.77,0.5,-0.225,58,0.05330974803979199,0.04671747291241663,24,0.042648019386771985,-0.0032996064002737274,131,0.020262777800186302,0.016159827294554993,3,2,0.11622054522675028,0.0595776938066979,0.18771377779478776
0.61,0.77,0.52,-0.25,56,0.048918694697583226,0.061326044869458,23,0.03394207816151743,-0.0011881757533931461,120,0.014193549398989244,0.01455047010602565,3,2,0.0970543222580899,0.0746883392220905,0.1866803293245985
0.61,0.77,0.52,-0.275,56,0.048918694697583226,0.061326044869458,23,0.03394207816151743,-0.0011881757533931461,120,0.014193549398989244,0.01455047010602565,3,2,0.0970543222580899,0.0746883392220905,0.1866803293245985
0.61,0.77,0.52,-0.3,56,0.048918694697583226,0.061326044869458,23,0.03394207816151743,-0.0011881757533931461,120,0.014193549398989244,0.01455047010602565,3,2,0.0970543222580899,0.0746883392220905,0.1866803293245985
0.59,0.77,0.5,-0.225,68,0.03927710179172716,0.0551101049314215,25,0.046914262258848725,-0.0032210998877665736,142,0.017042289724470576,0.017616600395079243,3,2,0.10323365377504645,0.06950560543873417,0.18664038030152746
0.59,0.77,0.48,-0.2,66,0.04489718434437599,0.053278858282310666,24,0.04527371596367253,-0.0032996064002737274,139,0.020503826369674516,0.013317067903326367,3,2,0.11067472667772305,0.0632963197853633,0.186630310420159
0.62,0.76,0.5,-0.25,57,0.05436645702270421,0.048221600780828086,21,0.04341454215007086,-0.0024824272167267777,124,0.013965730253114317,0.01620087974752498,3,2,0.11174672942588938,0.06194005331162629,0.18607479339984093
