,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69,acc_70,acc_71,acc_72,acc_73,acc_74,acc_75,acc_76,acc_77,acc_78,acc_79,acc_80,acc_81,acc_82,acc_83,acc_84,acc_85,acc_86,acc_87,acc_88,acc_89,acc_90,acc_91,acc_92,acc_93,acc_94,acc_95,acc_96,acc_97,acc_98,acc_99,acc_100,acc_101,acc_102,acc_103,acc_104,acc_105,acc_106,acc_107,acc_108,acc_109,acc_110,acc_111,acc_112,acc_113,acc_114,acc_115,acc_116,acc_117,acc_118,acc_119,acc_120,acc_121,acc_122
z_28,0.14759366401474344,0.07056530634973049,0.0,0.0,0.0,0.08220004853793728,0.016520732860731482,0.05318105399918668,0.011333216308578491,0.08865390899730878,0.0,0.05137592888617947,0.1302616323371163,0.15287382589444393,0.11823561368541013,0.0,0.0,0.0,0.0,0.0,0.05918269147994954,0.0,0.0,0.0,0.1313279788986898,0.0,0.0,0.0,0.0,0.04606029531625764,0.07852606120653369,0.037701614763899695,0.0895036268829479,0.16068483195633865,0.019246776622429233,0.0,0.0,0.11449817452802159,0.07075682695115994,0.0,0.0,0.08509817859469704,0.050092365437430675,0.0,0.061882866038324755,0.10035359124862639,0.17459201492732723,0.016929105139257012,0.0796155019830762,0.08408455638953155,0.0,0.10199451591089304,0.0,0.16587165485685018,0.0,0.05428178333420558,0.0,0.0,0.08545322627286282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08462107991892993,0.15861516870175588,0.0205735669702453,0.07165147305379761,0.12578424418990064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05054792465198199,0.13922173629573598,0.08097038578181226,0.041532591411305574,0.0,0.0,0.0,0.0,0.0,0.0,0.06959665649258792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_29,0.02453990251348733,0.10208765169931165,0.0,0.0,0.0,0.07608876135527919,0.009835717078608423,0.03147333672580405,0.11522051365728568,0.0006552482866294111,0.0,0.0481762782343107,0.030987948897570162,0.06520343143717519,0.0819550211356233,0.0,0.0,0.0,0.0,0.0,0.12600119654473405,0.0,0.0,0.0,0.023066580450298416,0.0,0.0,0.0,0.0,0.10868780831638367,0.10224648023507317,0.004371857723692884,0.09395593561932311,0.11557662260815622,0.05604535598505602,0.0,0.0,0.07205540327180562,0.034211775836488774,0.0,0.0,0.04902631670852934,0.1672730901727841,0.0,0.03820874380585834,0.019329794551163272,0.04307411131715264,0.032257115903187174,0.09673433575198016,0.024770251281459307,0.0,0.06524030210172181,0.0,0.022677865374787918,0.0,0.09177762041110607,0.0,0.0,0.083277213058393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048757406430454814,0.021222339307887996,0.08688608011266198,0.05512691120748394,0.05177372078727421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06240990239367392,0.0029771754228986513,0.00945710664141636,0.06227781656910058,0.0,0.0,0.0,0.0,0.0,0.0,0.02948508184711382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_30,0.19526970080455264,0.02051666261818885,0.0,0.0,0.0,0.07533062890599332,0.006487371595538054,0.012642285403530495,0.0699763654908271,0.05517626490299692,0.0,0.24120234527961112,0.10930041069913565,0.026484865933429205,0.05805652538974299,0.0,0.0,0.0,0.0,0.0,0.012746198378659312,0.0,0.0,0.0,0.08646209847619304,0.0,0.0,0.0,0.0,0.021043893693477783,0.040411491208265746,0.02113505144068046,0.058863422440860916,0.003986398022056066,0.02197245959259955,0.0,0.0,0.10395127313433636,0.06887982710458358,0.0,0.0,0.02254865206618485,0.009787697123219415,0.0,0.05708135067461703,0.1338079327490446,0.12015136604230305,0.13752494265742957,0.003827055263580088,0.07436170668237296,0.0,0.024794663491244366,0.0,0.06738247426730158,0.0,0.05775590699532728,0.0,0.0,0.10701614901509662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012234482069218327,0.03087573727520374,0.017843273304643702,0.007315663083891561,0.06127410451587056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05413936495519871,0.08278989820744599,0.04837694146598035,0.03381224429232883,0.0,0.0,0.0,0.0,0.0,0.0,0.06834454625460272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_31,0.18750929300580566,0.25662331314823417,0.0,0.0,0.0,0.18121666644553552,0.1934542549206603,0.23997117966303136,0.09406499496329736,0.19735004046951432,0.0,0.15261202997661794,0.1228402379974401,0.27370995186323777,0.27805848892324425,0.0,0.0,0.0,0.0,0.0,0.14061117612126478,0.0,0.0,0.0,0.22866234894907161,0.0,0.0,0.0,0.0,0.18000591051081863,0.25180446720216904,0.27939585632690783,0.33717696397774854,0.27517135964145323,0.10003016486273685,0.0,0.0,0.08852476719734934,0.30880291045234876,0.0,0.0,0.1420236102084602,0.22371129118958213,0.0,0.2318718925674912,0.24799003640096517,0.15393274423522899,0.23371317348356352,0.239727575097758,0.24229603445851688,0.0,0.2916197841435845,0.0,0.21364779558377614,0.0,0.29274351522182085,0.0,0.0,0.22424371920542946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14381254256980971,0.2420362244212445,0.30395598627925574,0.2937262618697387,0.32067046538857336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23092641626524815,0.2473199851582904,0.2609560375567348,0.15474210346763864,0.0,0.0,0.0,0.0,0.0,0.0,0.05800171632910683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_32,0.02150873864919568,0.011856315216979427,0.0,0.0,0.0,0.03129854279860768,0.032628317096551625,0.07838806636446394,0.061710892002300545,0.0039008554035995804,0.0,0.0418564882201826,0.1038715032517998,0.12349491444917768,0.0038348517684379632,0.0,0.0,0.0,0.0,0.0,0.012023443205262033,0.0,0.0,0.0,0.013300181984646558,0.0,0.0,0.0,0.0,0.1528095266665987,0.014994009408327938,0.017931388284753106,0.09536711802550618,0.0938896241934063,0.08940868911887583,0.0,0.0,0.00498547115582868,0.10580571411538184,0.0,0.0,0.08971765505685772,0.05852897889550592,0.0,0.05134632479727415,0.04156132120571577,0.08761666797734857,0.01613094326294807,0.060395302214473714,0.10015381259805468,0.0,0.017778597483098308,0.0,0.13108339951663034,0.0,0.00046988070874032716,0.0,0.0,0.02119855211549123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050732496484632426,0.006401962599973513,0.016537220717543384,0.0225191071272456,0.022021540562021286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05343513591353593,0.02205805610781865,0.021287061719336423,0.007746582820589561,0.0,0.0,0.0,0.0,0.0,0.0,0.0687932386663385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_33,0.15331373022967157,0.21313808231254713,0.0,0.0,0.0,0.05585299409374413,0.1488477549831131,0.22805718272677442,0.16865192421297726,0.12925218667894317,0.0,0.11746707031937093,0.006143796172473938,0.07374281086701387,0.13142000236272244,0.0,0.0,0.0,0.0,0.0,0.05043166455540463,0.0,0.0,0.0,0.18812225760841494,0.0,0.0,0.0,0.0,0.08817289200113161,0.13296078884616117,0.2615731036188223,0.17377991733207648,0.11065192177560132,0.05815004433582874,0.0,0.0,0.18508869046450044,0.1172582916525534,0.0,0.0,0.14256349835435028,0.1239403144042329,0.0,0.19095260211511134,0.10844106849905225,0.021009756772031624,0.16179056120079102,0.15287442308808294,0.24926021949139604,0.0,0.18110460319201205,0.0,0.07902164978722924,0.0,0.15322053122907964,0.0,0.0,0.10680406138848185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16220713295575132,0.19414797714166926,0.23402148417523763,0.20809671603310465,0.18969117541430652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353493709574727,0.07141268751169677,0.11011395655205228,0.06494205206788217,0.0,0.0,0.0,0.0,0.0,0.0,0.07096035253977442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_34,0.054509279642748674,0.030110969052862025,0.0,0.0,0.0,0.01068802388734431,0.03838077755526252,0.07833705245069313,0.11796568433149503,0.012911120017620195,0.0,0.07329428248188298,0.05227653294681453,0.10491261437712547,0.05745636055303493,0.0,0.0,0.0,0.0,0.0,0.04296231644782444,0.0,0.0,0.0,0.05727850081841464,0.0,0.0,0.0,0.0,0.14351143327282662,0.03911874790558858,0.011814481081189767,0.05632167110515555,0.017396293166821574,0.04850857044370079,0.0,0.0,0.05133876027144649,0.010542059796192261,0.0,0.0,0.01538993289859509,0.01711200035212828,0.0,0.022667842068898644,0.05864250390848797,0.026989996863923955,0.044137067361462716,0.04918624570210804,0.039024790442410966,0.0,0.060917991016869476,0.0,0.013036734418983367,0.0,0.06487187892899658,0.0,0.0,0.16132166716411875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015261817458271916,0.10487303103691799,0.08141652400892416,0.09028854676428079,0.04788314819152626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030504236909919324,0.18028546209849647,0.049159087789899185,4.050136436478678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.054338178024908125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_35,0.05246811134029782,0.0008749287527048286,0.0,0.0,0.0,0.00969443892128835,0.042571265180750995,0.04877786152668205,0.05206563464265474,0.01803425889355468,0.0,0.058504406894628,0.06627555238416191,0.06200634013961239,0.059940252528769576,0.0,0.0,0.0,0.0,0.0,0.030684433921315406,0.0,0.0,0.0,0.09012973200897183,0.0,0.0,0.0,0.0,0.09532918791895546,0.011174234292369849,0.020579199406731273,0.035506723445207056,0.04567302517331967,0.0448512265203134,0.0,0.0,0.020999752357840535,0.046408904136585966,0.0,0.0,0.0572447874148966,0.04623941083332291,0.0,0.02682861286896428,0.09686975326395676,0.14828871961740953,0.0059863975578058545,0.050980218640675944,0.04622115963729075,0.0,0.10286314086727107,0.0,0.026751398090790857,0.0,0.0011735407254504617,0.0,0.0,0.09219160316357522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010479852323056222,0.04572379171698048,0.06370040796821605,0.09266438929257707,0.012391905953068364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10914911099455775,0.09306283460328114,0.01828062826946918,0.039836289328901854,0.0,0.0,0.0,0.0,0.0,0.0,0.03314274721398615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_36,0.26402912950738455,0.19715517330824903,0.0,0.0,0.0,0.26636233691447864,0.25285884211518755,0.23133806909632157,0.28363196792318124,0.2107615209846903,0.0,0.23620438197274635,0.21502991682567552,0.32293310280122567,0.273736673928162,0.0,0.0,0.0,0.0,0.0,0.2038016820029683,0.0,0.0,0.0,0.16804010300021668,0.0,0.0,0.0,0.0,0.2068282132890339,0.34081421361138586,0.17937435665187604,0.2051788047258793,0.1177902607537945,0.209298850113888,0.0,0.0,0.17531351356303607,0.3356407659634614,0.0,0.0,0.2971447091893011,0.1845792737409184,0.0,0.2141880987147582,0.32362045040196924,0.23343857066571572,0.17340479605161527,0.2597262553678015,0.3053295420801023,0.0,0.23747364508961744,0.0,0.33312418845539316,0.0,0.23597294485531914,0.0,0.0,0.43558685115290613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33888157424040466,0.2920289715195473,0.30287485057671865,0.2123101950549258,0.2673574562280431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13746077998982645,0.16388858144808985,0.243772790346871,0.13705678098357352,0.0,0.0,0.0,0.0,0.0,0.0,0.1704220699244932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_37,0.11743083472559003,0.10349841401094118,0.0,0.0,0.0,0.014745367954687795,0.011676017959395173,0.0038912375853234734,0.059187903107676396,0.04664319197597816,0.0,0.05069174393558895,0.038871779508292764,0.010471358926605931,0.0021167392392792495,0.0,0.0,0.0,0.0,0.0,0.09057249652165777,0.0,0.0,0.0,0.12183786976630347,0.0,0.0,0.0,0.0,0.05265223363969383,0.07234841168681293,0.19360525507674198,0.06005065315557446,0.025330541853198472,0.03183535508282516,0.0,0.0,0.0024279062495796257,0.00561569761976664,0.0,0.0,0.045026047219087484,0.008531187876241146,0.0,0.09404209605207418,0.015811615287262968,0.04982153918010433,0.08750973417655691,0.11364985662738122,0.06617800310546232,0.0,0.10764011560074938,0.0,0.10116813300602497,0.0,0.027106535399741484,0.0,0.0,0.07740731603622554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11307590252474849,0.07694698995337147,0.07858289015311784,0.04434393190800481,0.039300938174654805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007834068803760443,0.04425827573394889,0.06987610218122962,0.015247041965423879,0.0,0.0,0.0,0.0,0.0,0.0,0.11833205230812513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_38,0.08384993725236084,0.0424043539414934,0.0,0.0,0.0,0.06217364088773618,0.12275851386846352,0.10583277379480588,0.035752589235772764,0.026205726755112943,0.0,0.055552404820396445,0.028873954515643643,0.010008525362952074,0.030246684995560835,0.0,0.0,0.0,0.0,0.0,0.034112779889587636,0.0,0.0,0.0,0.04025771791585549,0.0,0.0,0.0,0.0,0.04411352049525069,0.056978502129003496,0.027490594794323614,0.0743026979307581,0.07550112660480063,0.02204852044690791,0.0,0.0,0.03649603764576911,0.044521096640245963,0.0,0.0,0.14625481451175099,0.05540291679664739,0.0,0.05667072651261099,0.047230070085635636,0.012273862688480791,0.029103000350600813,0.010522164694036407,0.07132329398262809,0.0,0.045576446193598553,0.0,0.13795324147055632,0.0,0.004728882810052622,0.0,0.0,0.028575525725130356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09580810926866393,0.04791088160681128,0.0103189714132192,0.004380874747712927,0.032999114114735474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024431379756633124,0.017585509237119705,0.006232020257563306,0.043462555211198454,0.0,0.0,0.0,0.0,0.0,0.0,0.011725319372126829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_39,0.19411766839083644,0.16374157845833484,0.0,0.0,0.0,0.08795671875380204,0.02782203300927351,0.129165240989658,0.069212542665388,0.06463600444176412,0.0,0.07371840733645824,0.014047976338491317,0.11033905406642934,0.13368331478497444,0.0,0.0,0.0,0.0,0.0,0.12071644443138017,0.0,0.0,0.0,0.20782326177629223,0.0,0.0,0.0,0.0,0.08897088846200314,0.00023278077009077381,0.23561463257410067,0.05593782765547424,0.1880534940010256,0.06118436535037032,0.0,0.0,0.011820174950682789,0.15292674606560247,0.0,0.0,0.1037690502450018,0.08188087709471384,0.0,0.15218555896097336,0.027304072770050973,0.11013796732212214,0.09105540776225668,0.1554394189253957,0.08791350650847106,0.0,0.15597183275555343,0.0,0.15857706461007395,0.0,0.09137337472128237,0.0,0.0,0.0798327583026288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19781413526436298,0.06918333793021732,0.07983253912627808,0.11743285758107026,0.15971332008152866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08559833706316175,0.0005226426440832584,0.0905503706907443,0.03928320794427665,0.0,0.0,0.0,0.0,0.0,0.0,0.029187323924666123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_40,0.1072291268064958,0.16211688619905149,0.0,0.0,0.0,0.07738621566889446,0.08912210022809965,0.12409411210379848,0.1245696583474668,0.03845533432621322,0.0,0.09981905476561845,0.10686318280122259,0.03187357099597054,0.16884000510675237,0.0,0.0,0.0,0.0,0.0,0.15751585069438334,0.0,0.0,0.0,0.15254320608346666,0.0,0.0,0.0,0.0,0.10082908566793054,0.19814004026426868,0.13908395609598756,0.03708998448141684,0.006598390574852567,0.026183864583593196,0.0,0.0,0.1706237663384288,0.11255760604396482,0.0,0.0,0.20704164265257383,0.13238189032227277,0.0,0.2075549326027025,0.1807306271872452,0.06969849525893114,0.13584164678311733,0.09638848942694772,0.171396007632041,0.0,0.1687102778692953,0.0,0.07584705840910996,0.0,0.14911294290542154,0.0,0.0,0.2348892344499955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24056905717319738,0.2034685234559996,0.15987634267226106,0.13860789725240863,0.18872320661013695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879331820461646,0.21805612632045024,0.21991634276236519,0.12377380923013918,0.0,0.0,0.0,0.0,0.0,0.0,0.07809244762893587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_41,0.044428272643928984,0.006174760334126769,0.0,0.0,0.0,0.0764984405162212,0.035411389086766006,0.046563425347726416,0.07444996254842948,0.07169768627778832,0.0,0.10796178654152401,0.038266601429091704,0.04013595155059215,0.05125140732903625,0.0,0.0,0.0,0.0,0.0,0.10155395012562256,0.0,0.0,0.0,0.01936816857210404,0.0,0.0,0.0,0.0,0.06731668603973229,0.002329540967081146,0.08333724781042269,0.030223184026076568,0.0413403288007508,0.014463394007036704,0.0,0.0,0.1308985574933668,0.031316288757729904,0.0,0.0,0.032472867641961105,0.012980500712616314,0.0,0.045390619136220146,0.13489275680128512,0.14241836319064288,0.03909855583883203,0.029812186267881288,0.06345039089548304,0.0,0.19507383159058986,0.0,0.022245372723161985,0.0,0.05786571835476793,0.0,0.0,0.03838085890002578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06134441198736944,0.036955737589246994,0.004994410465458092,0.05252500352868959,0.00021792618765432192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14780374463530022,0.03027670016954551,0.0014036404515270881,0.05829408925232933,0.0,0.0,0.0,0.0,0.0,0.0,0.06642174657394441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_42,0.018679707490432268,0.14631326084092164,0.0,0.0,0.0,0.07552519568904853,0.05552147658636138,0.011775567654990753,0.04405230439961192,0.040207582887367296,0.0,8.397167902655787e-05,0.087798598700933,0.1538502511037685,0.08400612961484821,0.0,0.0,0.0,0.0,0.0,0.00028235916395112377,0.0,0.0,0.0,0.1524963227898685,0.0,0.0,0.0,0.0,0.00010333611915584296,0.02793272428023744,0.2075888265053947,0.06918948796711147,0.1428528166574862,0.08192058252427796,0.0,0.0,0.024455985884453555,0.10691601286733875,0.0,0.0,0.023400354223116464,0.10085193002111613,0.0,0.13817232861872472,0.04730532412345593,0.23295023053317013,0.06618761946429103,0.1680718521323491,0.06623344830504393,0.0,0.1763549175279833,0.0,0.1805811707713785,0.0,0.09213491999618036,0.0,0.0,0.03786858122143495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007116501343766429,0.1218501765254247,0.08493178457736332,0.07322714014242497,0.15012592282223294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027119847613507275,0.07965020805718286,0.11301781925680725,0.022377249771247314,0.0,0.0,0.0,0.0,0.0,0.0,0.018989555551131927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_43,0.2842957234119741,0.31122176181815225,0.0,0.0,0.0,0.3051121505906611,0.26765088329472986,0.22855668676042507,0.3077548390709641,0.2934385633423564,0.0,0.24764896549716503,0.23057992628179405,0.2394006607999575,0.29626791670162456,0.0,0.0,0.0,0.0,0.0,0.26295223932433387,0.0,0.0,0.0,0.2821279138133269,0.0,0.0,0.0,0.0,0.22059284324022263,0.21349466272672887,0.32588753771757145,0.2752645009087639,0.24941219247973587,0.10095236046519554,0.0,0.0,0.20739716492832944,0.32953947314936355,0.0,0.0,0.24454046323647702,0.2782395923973965,0.0,0.26625940743561993,0.26742794238674356,0.2689623898342061,0.2922487141226619,0.28581952161119634,0.2890065462552991,0.0,0.17264314155624014,0.0,0.18865913269430915,0.0,0.2678429991066387,0.0,0.0,0.35455770859065266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475471051834275,0.2940882286108672,0.2987846916888089,0.3333177338936399,0.32892920105977785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347319370847598,0.17224761935777586,0.27245513176090264,0.16826086858931816,0.0,0.0,0.0,0.0,0.0,0.0,0.05948639488521685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_44,0.02464696257633358,0.01775644879173589,0.0,0.0,0.0,0.07803011461091666,0.02540978710190638,0.08730426092047132,0.07204915417707984,0.048297788291167834,0.0,0.16023270226074635,0.090212527832639,0.030961929128167486,0.08163543924917735,0.0,0.0,0.0,0.0,0.0,0.04469966816929983,0.0,0.0,0.0,0.11016750853773366,0.0,0.0,0.0,0.0,0.004989689143957185,0.0058097754856728905,0.024236235035951383,0.012475198864567858,0.007638236943215635,0.005030157831592991,0.0,0.0,0.06271231544047362,0.06102876509310724,0.0,0.0,0.06572436009548045,0.03414402598714593,0.0,0.03879359222219381,0.06783897129653887,0.02870246956718144,0.02326229027090744,0.032183843755297196,0.05385320909270669,0.0,0.04713932357783782,0.0,0.026264099207829406,0.0,0.10654521989318373,0.0,0.0,0.09583472597123027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012252054992321012,0.04564280793867688,0.09064738400763485,0.017064136966418727,0.051699318781442474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05338401220815205,0.11619950479090367,0.12615833595145468,0.04857097426148415,0.0,0.0,0.0,0.0,0.0,0.0,0.04970090671199485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_45,0.027084129103520763,0.014955448812901204,0.0,0.0,0.0,0.03177273512732091,0.03250822948951263,0.0034213043288077623,0.041014133935511767,0.02323213863612801,0.0,0.01694792834524006,0.07008180398755806,0.11590424364440435,0.012245077051609704,0.0,0.0,0.0,0.0,0.0,0.007508330529468969,0.0,0.0,0.0,0.06866756228539543,0.0,0.0,0.0,0.0,0.09257578731606189,0.007981589230973932,0.02367603757893549,0.07315105288174413,0.0030327029053342234,0.0038280582852795054,0.0,0.0,0.1249409657688146,0.07287512630483563,0.0,0.0,0.008863683851816831,0.04226829214628999,0.0,0.02634304045288911,0.004185714376847134,0.07152227868790034,0.0016726537159614467,0.07554043481983334,0.01719798176048922,0.0,0.04801257380022426,0.0,0.029464306541898987,0.0,0.011283515860711156,0.0,0.0,0.06630932773955564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15284289499330503,0.041332640895866614,0.012484830327307277,0.1198001401101964,0.003555359912789415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07484127040407867,0.026002651323377056,0.014066042520940718,0.1614579511611146,0.0,0.0,0.0,0.0,0.0,0.0,0.19359902978933738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
